data,method1,method2,noise,sigma,criteria,value,methods
TCGA,Birch,Spectral (RBF),Normal,1.5,ARI,0.0005611632518313271,Birch:Spectral (RBF)
TCGA,Birch,Spectral (RBF),Normal,1.5,MI,-0.000860537304296636,Birch:Spectral (RBF)
TCGA,Birch,Spectral (RBF),Normal,1.5,Fowlkes Mallows,0.3965316187941492,Birch:Spectral (RBF)
TCGA,Birch,Spectral (RBF),Normal,1.5,V Measure,0.016303903653662143,Birch:Spectral (RBF)
TCGA,Birch,Spectral (RBF),Normal,2.0,ARI,0.0006741549196283063,Birch:Spectral (RBF)
TCGA,Birch,Spectral (RBF),Normal,2.0,MI,-8.879200327356541e-06,Birch:Spectral (RBF)
TCGA,Birch,Spectral (RBF),Normal,2.0,Fowlkes Mallows,0.3977465381100985,Birch:Spectral (RBF)
TCGA,Birch,Spectral (RBF),Normal,2.0,V Measure,0.017039979265769632,Birch:Spectral (RBF)
TCGA,Spectral (NN),Spectral (RBF),Laplace,0.0,ARI,0.00483542487052729,Spectral (NN):Spectral (RBF)
TCGA,Spectral (NN),Spectral (RBF),Laplace,0.0,MI,0.005088580249235902,Spectral (NN):Spectral (RBF)
TCGA,Spectral (NN),Spectral (RBF),Laplace,0.0,Fowlkes Mallows,0.5035820552581015,Spectral (NN):Spectral (RBF)
TCGA,Spectral (NN),Spectral (RBF),Laplace,0.0,V Measure,0.02141033277216082,Spectral (NN):Spectral (RBF)
TCGA,Spectral (NN),Spectral (RBF),Laplace,1.0,ARI,0.0005948169842347697,Spectral (NN):Spectral (RBF)
TCGA,Spectral (NN),Spectral (RBF),Laplace,1.0,MI,0.0003479679384311129,Spectral (NN):Spectral (RBF)
TCGA,Spectral (NN),Spectral (RBF),Laplace,1.0,Fowlkes Mallows,0.4021862997166129,Spectral (NN):Spectral (RBF)
TCGA,Spectral (NN),Spectral (RBF),Laplace,1.0,V Measure,0.017607481664223032,Spectral (NN):Spectral (RBF)
TCGA,Spectral (NN),Spectral (RBF),Laplace,2.0,ARI,-0.0005237139682963891,Spectral (NN):Spectral (RBF)
TCGA,Spectral (NN),Spectral (RBF),Laplace,2.0,MI,-0.0015596856493232136,Spectral (NN):Spectral (RBF)
TCGA,Spectral (NN),Spectral (RBF),Laplace,2.0,Fowlkes Mallows,0.38275741172470856,Spectral (NN):Spectral (RBF)
TCGA,Spectral (NN),Spectral (RBF),Laplace,2.0,V Measure,0.015284026158809812,Spectral (NN):Spectral (RBF)
TCGA,Spectral (NN),Spectral (RBF),Normal,0.0,ARI,0.004599403411986378,Spectral (NN):Spectral (RBF)
TCGA,Spectral (NN),Spectral (RBF),Normal,0.0,MI,0.004821140597120588,Spectral (NN):Spectral (RBF)
TCGA,Spectral (NN),Spectral (RBF),Normal,0.0,Fowlkes Mallows,0.5036051515449417,Spectral (NN):Spectral (RBF)
TCGA,Spectral (NN),Spectral (RBF),Normal,0.0,V Measure,0.020502715278582342,Spectral (NN):Spectral (RBF)
TCGA,Spectral (NN),Spectral (RBF),Normal,1.0,ARI,-0.0006960264855925402,Spectral (NN):Spectral (RBF)
TCGA,Spectral (NN),Spectral (RBF),Normal,1.0,MI,0.0003251230230784935,Spectral (NN):Spectral (RBF)
TCGA,Spectral (NN),Spectral (RBF),Normal,1.0,Fowlkes Mallows,0.4405850665483094,Spectral (NN):Spectral (RBF)
TCGA,Spectral (NN),Spectral (RBF),Normal,1.0,V Measure,0.010398430027879366,Spectral (NN):Spectral (RBF)
TCGA,Spectral (NN),Spectral (RBF),Normal,2.0,ARI,-0.0007474061975772103,Spectral (NN):Spectral (RBF)
TCGA,Spectral (NN),Spectral (RBF),Normal,2.0,MI,-0.0003995770811145317,Spectral (NN):Spectral (RBF)
TCGA,Spectral (NN),Spectral (RBF),Normal,2.0,Fowlkes Mallows,0.3961042552544061,Spectral (NN):Spectral (RBF)
TCGA,Spectral (NN),Spectral (RBF),Normal,2.0,V Measure,0.016728343818650845,Spectral (NN):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Laplace,0.0,ARI,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Laplace,0.0,MI,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Laplace,0.0,Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Laplace,0.0,V Measure,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Laplace,0.5,ARI,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Laplace,0.5,MI,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Laplace,0.5,Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Laplace,0.5,V Measure,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Laplace,1.0,ARI,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Laplace,1.0,MI,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Laplace,1.0,Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Laplace,1.0,V Measure,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Laplace,1.5,ARI,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Laplace,1.5,MI,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Laplace,1.5,Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Laplace,1.5,V Measure,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Laplace,2.0,ARI,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Laplace,2.0,MI,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Laplace,2.0,Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Laplace,2.0,V Measure,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Normal,0.0,ARI,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Normal,0.0,MI,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Normal,0.0,Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Normal,0.0,V Measure,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Normal,0.5,ARI,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Normal,0.5,MI,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Normal,0.5,Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Normal,0.5,V Measure,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Normal,1.0,ARI,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Normal,1.0,MI,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Normal,1.0,Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Normal,1.0,V Measure,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Normal,1.5,ARI,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Normal,1.5,MI,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Normal,1.5,Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Normal,1.5,V Measure,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Normal,2.0,ARI,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Normal,2.0,MI,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Normal,2.0,Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
TCGA,Spectral (RBF),Spectral (RBF),Normal,2.0,V Measure,1.0,Spectral (RBF):Spectral (RBF)
Author,Gaussian MM,Gaussian MM,Laplace,0.0,ARI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,0.0,MI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,0.0,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,0.0,V Measure,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,0.5,ARI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,0.5,MI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,0.5,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,0.5,V Measure,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,1.0,ARI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,1.0,MI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,1.0,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,1.0,V Measure,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,1.5,ARI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,1.5,MI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,1.5,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,1.5,V Measure,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,2.0,ARI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,2.0,MI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,2.0,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,2.0,V Measure,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,3.0,ARI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,3.0,MI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,3.0,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,3.0,V Measure,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,4.0,ARI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,4.0,MI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,4.0,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,4.0,V Measure,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,5.0,ARI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,5.0,MI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,5.0,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Laplace,5.0,V Measure,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,0.0,ARI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,0.0,MI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,0.0,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,0.0,V Measure,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,0.5,ARI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,0.5,MI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,0.5,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,0.5,V Measure,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,1.0,ARI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,1.0,MI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,1.0,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,1.0,V Measure,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,1.5,ARI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,1.5,MI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,1.5,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,1.5,V Measure,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,2.0,ARI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,2.0,MI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,2.0,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,2.0,V Measure,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,3.0,ARI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,3.0,MI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,3.0,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,3.0,V Measure,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,4.0,ARI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,4.0,MI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,4.0,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,4.0,V Measure,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,5.0,ARI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,5.0,MI,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,5.0,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,Gaussian MM,Normal,5.0,V Measure,1.0,Gaussian MM:Gaussian MM
Author,Gaussian MM,K-Means,Laplace,0.0,ARI,0.8099495817904926,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,0.0,MI,0.8229199127646101,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,0.0,Fowlkes Mallows,0.8668028912755321,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,0.0,V Measure,0.8236676684458085,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,0.5,ARI,0.7574464403543076,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,0.5,MI,0.7454735931253651,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,0.5,Fowlkes Mallows,0.8300857479251351,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,0.5,V Measure,0.7465527248558312,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,1.0,ARI,0.5366356226304939,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,1.0,MI,0.5073119959610412,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,1.0,Fowlkes Mallows,0.6699104737620862,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,1.0,V Measure,0.5093614623795167,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,1.5,ARI,0.2490562982835717,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,1.5,MI,0.2320046759789429,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,1.5,Fowlkes Mallows,0.4498946508049839,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,1.5,V Measure,0.2350828573733559,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,2.0,ARI,0.08824314771013439,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,2.0,MI,0.08737358383667689,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,2.0,Fowlkes Mallows,0.32314458880629865,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,2.0,V Measure,0.09097510171965473,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,3.0,ARI,0.006221045897193763,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,3.0,MI,0.006390291213013749,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,3.0,Fowlkes Mallows,0.2647429716941349,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,3.0,V Measure,0.010353696609775751,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,4.0,ARI,0.00041063074980709113,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,4.0,MI,0.000516993212248733,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,4.0,Fowlkes Mallows,0.26156428169596696,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,4.0,V Measure,0.0045012300986266825,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,5.0,ARI,0.00030412256273465465,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,5.0,MI,0.0003110321593290676,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,5.0,Fowlkes Mallows,0.26169411422148725,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Laplace,5.0,V Measure,0.004295391100072843,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,0.0,ARI,0.808167050025,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,0.0,MI,0.8236184280654051,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,0.0,Fowlkes Mallows,0.8659774291450998,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,0.0,V Measure,0.8243643962364342,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,0.5,ARI,0.7727099992800623,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,0.5,MI,0.7769032974254102,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,0.5,Fowlkes Mallows,0.8409198949355111,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,0.5,V Measure,0.7778477463543824,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,1.0,ARI,0.6796212333473217,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,1.0,MI,0.6597506280471555,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,1.0,Fowlkes Mallows,0.773745752790284,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,1.0,V Measure,0.6611826037141979,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,1.5,ARI,0.5080151801306007,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,1.5,MI,0.4733913991220289,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,1.5,Fowlkes Mallows,0.6486771611367906,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,1.5,V Measure,0.4755747224008895,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,2.0,ARI,0.2846235138198341,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,2.0,MI,0.2655622326815755,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,2.0,Fowlkes Mallows,0.4763930683433015,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,2.0,V Measure,0.2685069918157069,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,3.0,ARI,0.06513730578298929,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,3.0,MI,0.06561548117352052,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,3.0,Fowlkes Mallows,0.30202905653011497,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,3.0,V Measure,0.06926368353590458,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,4.0,ARI,0.008629097042258763,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,4.0,MI,0.009056339198628402,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,4.0,Fowlkes Mallows,0.2593703906258303,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,4.0,V Measure,0.012922930851500154,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,5.0,ARI,0.0013487525390189858,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,5.0,MI,0.0013649026596092293,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,5.0,Fowlkes Mallows,0.25493639649169536,Gaussian MM:K-Means
Author,Gaussian MM,K-Means,Normal,5.0,V Measure,0.00526741576327706,Gaussian MM:K-Means
Author,Gaussian MM,HC (average),Laplace,0.0,ARI,0.799743575197192,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,0.0,MI,0.7869148946348286,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,0.0,Fowlkes Mallows,0.8649426260870093,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,0.0,V Measure,0.7878281067810415,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,0.5,ARI,0.7053313607981098,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,0.5,MI,0.6665168269814417,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,0.5,Fowlkes Mallows,0.7990279614004594,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,0.5,V Measure,0.6680316295288198,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,1.0,ARI,0.33961899840328114,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,1.0,MI,0.32329681945993416,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,1.0,Fowlkes Mallows,0.5774455208847148,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,1.0,V Measure,0.32676334670177065,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,1.5,ARI,0.06382724510555579,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,1.5,MI,0.06366220226869787,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,1.5,Fowlkes Mallows,0.4766420445245836,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,1.5,V Measure,0.07027598373648683,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,2.0,ARI,0.006004142428245814,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,2.0,MI,0.006422578133563923,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,2.0,Fowlkes Mallows,0.484494114697654,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,2.0,V Measure,0.014179534002575643,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,3.0,ARI,0.00048114005592257323,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,3.0,MI,8.189417145749889e-05,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,3.0,Fowlkes Mallows,0.4990022775479685,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,3.0,V Measure,0.008022202015185128,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,4.0,ARI,0.0001061359800731427,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,4.0,MI,0.0003442845233107534,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,4.0,Fowlkes Mallows,0.4982266481819178,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,4.0,V Measure,0.00819293066336221,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,5.0,ARI,9.094094259986933e-06,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,5.0,MI,-2.72004462781892e-05,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,5.0,Fowlkes Mallows,0.4969905351913051,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Laplace,5.0,V Measure,0.007747949540732422,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Normal,0.0,ARI,0.7902608893512632,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Normal,0.0,MI,0.7792766190459866,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Normal,0.0,Fowlkes Mallows,0.8589072440855122,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Normal,0.0,V Measure,0.7802232792540803,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Normal,0.5,ARI,0.7469374128351292,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Normal,0.5,MI,0.7213824930830873,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Normal,0.5,Fowlkes Mallows,0.8280061215995302,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Normal,0.5,V Measure,0.7226465189341007,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Normal,1.0,ARI,0.5068049742749756,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Normal,1.0,MI,0.4723081776719205,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Normal,1.0,Fowlkes Mallows,0.6699388403205598,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Normal,1.0,V Measure,0.4747901434555637,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Normal,1.5,ARI,0.1670341808521631,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Normal,1.5,MI,0.16672180549592455,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Normal,1.5,Fowlkes Mallows,0.501328739842517,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Normal,1.5,V Measure,0.1717227225088315,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Normal,2.0,ARI,0.02257251860570698,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Normal,2.0,MI,0.02488853006650444,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Normal,2.0,Fowlkes Mallows,0.4766814411729578,Gaussian MM:HC (average)
Author,Gaussian MM,HC (average),Normal,2.0,V Measure,0.03221665152351658,Gaussian MM:HC (average)
