data,method,noise,sigma,criteria,rank,AUC
Spam base,Spectral (NN),Normal,2.0,jaccard,10,0.422238274977339
Spam base,Spectral (NN),Normal,3.0,Kendall,2,0.49235919260642164
Spam base,Spectral (NN),Normal,3.0,RBO,2,0.2769644183454136
Spam base,Spectral (NN),Normal,3.0,jaccard,2,0.4133694472601861
Spam base,Spectral (NN),Normal,4.0,Kendall,2,0.4904271254158124
Spam base,Spectral (NN),Normal,4.0,RBO,2,0.2523813581274563
Spam base,Spectral (NN),Normal,4.0,jaccard,2,0.39058295248051933
Spam base,Spectral (NN),Normal,5.0,Kendall,2,0.4904305718262627
Spam base,Spectral (NN),Normal,5.0,RBO,2,0.2509233131877134
Spam base,Spectral (NN),Normal,5.0,jaccard,2,0.3833033524445547
Spam base,Spectral (RBF),Laplace,0.0,jaccard,2,0.978761043407219
Spam base,Spectral (RBF),Laplace,0.0,jaccard,5,0.9785950018824601
Spam base,Spectral (RBF),Laplace,0.0,jaccard,10,0.9788389420284196
Spam base,Spectral (RBF),Laplace,0.15,jaccard,2,0.5829253358637062
Spam base,Spectral (RBF),Laplace,0.5,jaccard,2,0.447145205018905
Spam base,Spectral (RBF),Laplace,0.5,jaccard,5,0.5000094960535155
Spam base,Spectral (RBF),Laplace,0.5,jaccard,10,0.5115826364026771
Spam base,Spectral (RBF),Laplace,1.0,jaccard,2,0.41210285517529427
Spam base,Spectral (RBF),Laplace,1.0,jaccard,5,0.44387025849038564
Spam base,Spectral (RBF),Laplace,1.0,jaccard,10,0.4373372057939804
Spam base,Spectral (RBF),Laplace,2.0,jaccard,2,0.4035015586914792
Spam base,Spectral (RBF),Laplace,2.0,jaccard,5,0.40300862349728794
Spam base,Spectral (RBF),Laplace,2.0,jaccard,10,0.40234777857359155
Spam base,Spectral (RBF),Laplace,3.0,jaccard,2,0.3859812461521372
Spam base,Spectral (RBF),Laplace,4.0,jaccard,2,0.3784097191360791
Spam base,Spectral (RBF),Laplace,5.0,jaccard,2,0.37903762196093566
Spam base,Spectral (RBF),Normal,0.0,jaccard,2,0.9786810923055053
Spam base,Spectral (RBF),Normal,0.0,jaccard,5,0.9787325775289564
Spam base,Spectral (RBF),Normal,0.0,jaccard,10,0.9788534621106918
Spam base,Spectral (RBF),Normal,0.15,Kendall,2,0.5036976586359
Spam base,Spectral (RBF),Normal,0.15,RBO,2,0.5360353012402393
Spam base,Spectral (RBF),Normal,0.15,jaccard,2,0.6694190541558128
Spam base,Spectral (RBF),Normal,0.5,jaccard,2,0.48323027548017206
Spam base,Spectral (RBF),Normal,0.5,jaccard,5,0.5324759341979749
Spam base,Spectral (RBF),Normal,0.5,jaccard,10,0.550860663992604
Spam base,Spectral (RBF),Normal,1.0,Kendall,2,0.49092453362286054
Spam base,Spectral (RBF),Normal,1.0,RBO,2,0.2557425651738453
Spam base,Spectral (RBF),Normal,1.0,jaccard,2,0.43721217592677175
Spam base,Spectral (RBF),Normal,1.0,jaccard,5,0.46864653752751284
Spam base,Spectral (RBF),Normal,1.0,jaccard,10,0.46984368157209616
Spam base,Spectral (RBF),Normal,2.0,Kendall,2,0.4912748628789352
Spam base,Spectral (RBF),Normal,2.0,RBO,2,0.2780173181612374
Spam base,Spectral (RBF),Normal,2.0,jaccard,2,0.4061756572867993
Spam base,Spectral (RBF),Normal,2.0,jaccard,5,0.4228742548742202
Spam base,Spectral (RBF),Normal,2.0,jaccard,10,0.41773042944072486
Spam base,Spectral (RBF),Normal,3.0,Kendall,2,0.49020585715170023
Spam base,Spectral (RBF),Normal,3.0,RBO,2,0.2582271984622541
Spam base,Spectral (RBF),Normal,3.0,jaccard,2,0.39442772467867315
Spam base,Spectral (RBF),Normal,4.0,Kendall,2,0.4897629857997233
Spam base,Spectral (RBF),Normal,4.0,RBO,2,0.2474985740575108
Spam base,Spectral (RBF),Normal,4.0,jaccard,2,0.3858812364568541
Spam base,Spectral (RBF),Normal,5.0,Kendall,2,0.48967676569082774
Spam base,Spectral (RBF),Normal,5.0,RBO,2,0.24526909038827502
Spam base,Spectral (RBF),Normal,5.0,jaccard,2,0.3817875058232888
Spam base,UMAP,Laplace,0.0,jaccard,2,0.599437925395487
Spam base,UMAP,Laplace,0.0,jaccard,5,0.7661906550882155
Spam base,UMAP,Laplace,0.0,jaccard,10,0.8161249064626934
Spam base,UMAP,Laplace,0.15,jaccard,2,0.5929637992009796
Spam base,UMAP,Laplace,0.5,jaccard,2,0.5045029035339291
Spam base,UMAP,Laplace,0.5,jaccard,5,0.5446389799164798
Spam base,UMAP,Laplace,0.5,jaccard,10,0.5536537052131256
Spam base,UMAP,Laplace,1.0,jaccard,2,0.4260620056607237
Spam base,UMAP,Laplace,1.0,jaccard,5,0.4413972385354492
Spam base,UMAP,Laplace,1.0,jaccard,10,0.4538889679285069
Spam base,UMAP,Laplace,2.0,jaccard,2,0.38661361650752446
Spam base,UMAP,Laplace,2.0,jaccard,5,0.38791566713019643
Spam base,UMAP,Laplace,2.0,jaccard,10,0.3885841067370486
Spam base,UMAP,Normal,0.0,jaccard,2,0.6087583608440903
Spam base,UMAP,Normal,0.0,jaccard,5,0.7642685036643322
Spam base,UMAP,Normal,0.0,jaccard,10,0.815094032811363
Spam base,UMAP,Normal,0.15,Kendall,2,0.5088081212099852
Spam base,UMAP,Normal,0.15,RBO,2,0.5262959235878204
Spam base,UMAP,Normal,0.15,jaccard,2,0.611770167469178
Spam base,UMAP,Normal,0.5,jaccard,2,0.5444167950347827
Spam base,UMAP,Normal,0.5,jaccard,5,0.5894745671558365
Spam base,UMAP,Normal,0.5,jaccard,10,0.6050227844316456
Spam base,UMAP,Normal,1.0,Kendall,2,0.4968143852262328
Spam base,UMAP,Normal,1.0,RBO,2,0.34297821261413514
Spam base,UMAP,Normal,1.0,jaccard,2,0.4570166449603489
Spam base,UMAP,Normal,1.0,jaccard,5,0.4981324513606242
Spam base,UMAP,Normal,1.0,jaccard,10,0.5094233661911615
Spam base,UMAP,Normal,2.0,Kendall,2,0.49292748827053634
Spam base,UMAP,Normal,2.0,RBO,2,0.26772690884006756
Spam base,UMAP,Normal,2.0,jaccard,2,0.3982022907063389
Spam base,UMAP,Normal,2.0,jaccard,5,0.40307104101619207
Spam base,UMAP,Normal,2.0,jaccard,10,0.40681321493892947
Spam base,UMAP,Normal,3.0,Kendall,2,0.4907453073453888
Spam base,UMAP,Normal,3.0,RBO,2,0.25290845507834325
Spam base,UMAP,Normal,3.0,jaccard,2,0.38609265640260426
Spam base,UMAP,Normal,4.0,Kendall,2,0.4905363947090642
Spam base,UMAP,Normal,4.0,RBO,2,0.2480504056929951
Spam base,UMAP,Normal,4.0,jaccard,2,0.38186489724308326
Spam base,UMAP,Normal,5.0,Kendall,2,0.49044857493889066
Spam base,UMAP,Normal,5.0,RBO,2,0.24639789431109227
Spam base,UMAP,Normal,5.0,jaccard,2,0.37989840956617227
Spam base,t-SNE,Laplace,0.0,jaccard,2,0.7707315108393109
Spam base,t-SNE,Laplace,0.15,jaccard,2,0.697231732546936
Spam base,t-SNE,Laplace,0.5,jaccard,2,0.5233408674096529
Spam base,t-SNE,Laplace,1.0,jaccard,2,0.4411530077526354
Spam base,t-SNE,Laplace,2.0,jaccard,2,0.38656413201270606
Spam base,t-SNE,Laplace,3.0,jaccard,2,0.38231166788509
Spam base,t-SNE,Laplace,4.0,jaccard,2,0.3811382673856763
Spam base,t-SNE,Laplace,5.0,jaccard,2,0.380514402643619
Spam base,t-SNE,Normal,0.0,jaccard,2,0.8148797410303494
Spam base,t-SNE,Normal,0.15,jaccard,2,0.6986556258766652
Spam base,t-SNE,Normal,0.5,jaccard,2,0.5613234795034646
Spam base,t-SNE,Normal,1.0,jaccard,2,0.48482675134737463
Spam base,t-SNE,Normal,2.0,jaccard,2,0.405325464636633
Spam base,t-SNE,Normal,3.0,jaccard,2,0.38784902155744194
Spam base,t-SNE,Normal,4.0,jaccard,2,0.3824877109252477
Spam base,t-SNE,Normal,5.0,jaccard,2,0.38275589305232854
Statlog,DAE,Laplace,0.0,jaccard,5,0.9800000000000001
Statlog,DAE,Laplace,0.0,jaccard,10,0.9800000000000001
Statlog,DAE,Laplace,0.5,jaccard,2,0.9800000000000001
Statlog,DAE,Laplace,0.5,jaccard,5,0.9800000000000001
Statlog,DAE,Laplace,0.5,jaccard,10,0.9800000000000001
Statlog,DAE,Laplace,1.0,jaccard,2,0.9800000000000001
Statlog,DAE,Laplace,1.0,jaccard,5,0.9800000000000001
Statlog,DAE,Laplace,1.0,jaccard,10,0.9800000000000001
Statlog,DAE,Laplace,2.0,jaccard,2,0.9800000000000001
Statlog,DAE,Laplace,2.0,jaccard,5,0.9800000000000001
Statlog,DAE,Laplace,2.0,jaccard,10,0.9800000000000001
Statlog,DAE,Normal,0.0,jaccard,5,0.9800000000000001
Statlog,DAE,Normal,0.0,jaccard,10,0.9800000000000001
Statlog,DAE,Normal,0.15,Kendall,2,0.9800000000000001
Statlog,DAE,Normal,0.15,RBO,2,0.9800000000000001
Statlog,DAE,Normal,0.15,jaccard,2,0.9800000000000001
Statlog,DAE,Normal,0.5,Kendall,2,0.9800000000000001
Statlog,DAE,Normal,0.5,RBO,2,0.9800000000000001
Statlog,DAE,Normal,0.5,jaccard,2,0.9800000000000001
Statlog,DAE,Normal,0.5,jaccard,5,0.9800000000000001
Statlog,DAE,Normal,0.5,jaccard,10,0.9800000000000001
Statlog,DAE,Normal,1.0,Kendall,2,0.9800000000000001
Statlog,DAE,Normal,1.0,RBO,2,0.9800000000000001
Statlog,DAE,Normal,1.0,jaccard,2,0.9800000000000001
Statlog,DAE,Normal,1.0,jaccard,5,0.9800000000000001
Statlog,DAE,Normal,1.0,jaccard,10,0.9800000000000001
Statlog,DAE,Normal,2.0,Kendall,2,0.9800000000000001
Statlog,DAE,Normal,2.0,RBO,2,0.9800000000000001
Statlog,DAE,Normal,2.0,jaccard,2,0.9800000000000001
Statlog,DAE,Normal,2.0,jaccard,5,0.9800000000000001
Statlog,DAE,Normal,2.0,jaccard,10,0.9800000000000001
Statlog,Isomap,Laplace,0.0,jaccard,2,0.9794840600492276
Statlog,Isomap,Laplace,0.0,jaccard,5,0.9794809782458664
Statlog,Isomap,Laplace,0.0,jaccard,10,0.9800000000000001
Statlog,Isomap,Laplace,0.5,jaccard,2,0.5706913771778912
Statlog,Isomap,Laplace,0.5,jaccard,5,0.5540301541413227
Statlog,Isomap,Laplace,0.5,jaccard,10,0.5467003198222488
Statlog,Isomap,Laplace,1.0,jaccard,2,0.49580257401726324
Statlog,Isomap,Laplace,1.0,jaccard,5,0.48075380829867564
Statlog,Isomap,Laplace,1.0,jaccard,10,0.47433260351013107
Statlog,Isomap,Laplace,2.0,jaccard,2,0.4252710059679929
Statlog,Isomap,Laplace,2.0,jaccard,5,0.41578880521827116
Statlog,Isomap,Laplace,2.0,jaccard,10,0.4134862446985546
Statlog,Isomap,Normal,0.0,jaccard,2,0.979492200262926
Statlog,Isomap,Normal,0.0,jaccard,5,0.9794894642972871
Statlog,Isomap,Normal,0.0,jaccard,10,0.9800000000000001
Statlog,Isomap,Normal,0.15,Kendall,2,0.49105059569719417
Statlog,Isomap,Normal,0.15,RBO,2,0.5908624976061875
Statlog,Isomap,Normal,0.15,jaccard,2,0.6529480869312633
Statlog,Isomap,Normal,0.5,Kendall,2,0.4899611399574405
Statlog,Isomap,Normal,0.5,RBO,2,0.4387559568443441
Statlog,Isomap,Normal,0.5,jaccard,2,0.5022531209364305
Statlog,Isomap,Normal,0.5,jaccard,5,0.5698076793067973
Statlog,Isomap,Normal,0.5,jaccard,10,0.5624849275479085
Statlog,Isomap,Normal,1.0,Kendall,2,0.49029204341917787
Statlog,Isomap,Normal,1.0,RBO,2,0.373523932653585
Statlog,Isomap,Normal,1.0,jaccard,2,0.5127814053959101
Statlog,Isomap,Normal,1.0,jaccard,5,0.4922256384923906
Statlog,Isomap,Normal,1.0,jaccard,10,0.485160005344529
Statlog,Isomap,Normal,2.0,Kendall,2,0.48977109305943556
Statlog,Isomap,Normal,2.0,RBO,2,0.2843129774581647
Statlog,Isomap,Normal,2.0,jaccard,2,0.42851571253782533
Statlog,Isomap,Normal,2.0,jaccard,5,0.4178728884988031
Statlog,Isomap,Normal,2.0,jaccard,10,0.4139888968958779
Statlog,MDS,Laplace,0.0,jaccard,2,0.8940641170607488
Statlog,MDS,Laplace,0.0,jaccard,5,0.9459141278197412
Statlog,MDS,Laplace,0.0,jaccard,10,0.9645507832817783
Statlog,MDS,Laplace,0.5,jaccard,2,0.6317475405066549
Statlog,MDS,Laplace,0.5,jaccard,5,0.6453352298609463
Statlog,MDS,Laplace,0.5,jaccard,10,0.6505211045575904
Statlog,MDS,Laplace,1.0,jaccard,2,0.5281455435947262
Statlog,MDS,Laplace,1.0,jaccard,5,0.5043495869791015
Statlog,MDS,Laplace,1.0,jaccard,10,0.5157763460496484
Statlog,MDS,Laplace,2.0,jaccard,2,0.44528046935508125
Statlog,MDS,Laplace,2.0,jaccard,5,0.43463567401560943
Statlog,MDS,Laplace,2.0,jaccard,10,0.4295577150760307
Statlog,MDS,Normal,0.0,jaccard,2,0.8946038611511558
Statlog,MDS,Normal,0.0,jaccard,5,0.942731817545037
Statlog,MDS,Normal,0.0,jaccard,10,0.9643999905593815
Statlog,MDS,Normal,0.15,Kendall,2,0.4925261090176876
Statlog,MDS,Normal,0.15,RBO,2,0.774548731737727
Statlog,MDS,Normal,0.15,jaccard,2,0.8186259807804551
Statlog,MDS,Normal,0.5,Kendall,2,0.4893332482662724
Statlog,MDS,Normal,0.5,RBO,2,0.6007097433863015
Statlog,MDS,Normal,0.5,jaccard,2,0.685389885626914
Statlog,MDS,Normal,0.5,jaccard,5,0.7025408850194508
Statlog,MDS,Normal,0.5,jaccard,10,0.7101080089871125
Statlog,MDS,Normal,1.0,Kendall,2,0.48984768778343935
Statlog,MDS,Normal,1.0,RBO,2,0.45284798156181094
Statlog,MDS,Normal,1.0,jaccard,2,0.5700826327310174
Statlog,MDS,Normal,1.0,jaccard,5,0.5633758931510203
Statlog,MDS,Normal,1.0,jaccard,10,0.5670066605526044
Statlog,MDS,Normal,2.0,Kendall,2,0.49015806374691673
Statlog,MDS,Normal,2.0,RBO,2,0.33945228351495577
Statlog,MDS,Normal,2.0,jaccard,2,0.4710375204755295
Statlog,MDS,Normal,2.0,jaccard,5,0.4577335178486337
Statlog,MDS,Normal,2.0,jaccard,10,0.45355692477064913
Statlog,NMDS,Laplace,0.0,jaccard,5,0.3833158872397262
Statlog,NMDS,Laplace,0.0,jaccard,10,0.381731474833001
Statlog,NMDS,Laplace,0.5,jaccard,2,0.38530580565133626
Statlog,NMDS,Laplace,0.5,jaccard,5,0.38335825082821917
Statlog,NMDS,Laplace,0.5,jaccard,10,0.38199628997257057
Statlog,NMDS,Laplace,1.0,jaccard,2,0.3848162123502895
Statlog,NMDS,Laplace,1.0,jaccard,5,0.38332847677820625
Statlog,NMDS,Laplace,1.0,jaccard,10,0.38189948654879713
Statlog,NMDS,Laplace,2.0,jaccard,2,0.38490204818779766
Statlog,NMDS,Laplace,2.0,jaccard,5,0.3834293302278704
Statlog,NMDS,Laplace,2.0,jaccard,10,0.38206443894147313
Statlog,NMDS,Normal,0.0,jaccard,2,0.3845396309986626
Statlog,NMDS,Normal,0.0,jaccard,5,0.38332727557734625
Statlog,NMDS,Normal,0.0,jaccard,10,0.3817235394717129
Statlog,NMDS,Normal,0.15,Kendall,2,0.49248587871641386
Statlog,NMDS,Normal,0.15,RBO,2,0.248498488695315
Statlog,NMDS,Normal,0.15,jaccard,2,0.38409245140017867
Statlog,NMDS,Normal,0.5,Kendall,2,0.4931206102784006
Statlog,NMDS,Normal,0.5,RBO,2,0.24978966665968028
Statlog,NMDS,Normal,0.5,jaccard,2,0.3858821700213866
Statlog,NMDS,Normal,0.5,jaccard,5,0.38363343549902845
Statlog,NMDS,Normal,0.5,jaccard,10,0.3817860051643686
Statlog,NMDS,Normal,1.0,Kendall,2,0.49400904244800137
Statlog,NMDS,Normal,1.0,RBO,2,0.2503477670871897
Statlog,NMDS,Normal,1.0,jaccard,2,0.38436940138146325
Statlog,NMDS,Normal,1.0,jaccard,5,0.38352559810456854
Statlog,NMDS,Normal,1.0,jaccard,10,0.38188344792068063
Statlog,NMDS,Normal,2.0,Kendall,2,0.4919203042193398
Statlog,NMDS,Normal,2.0,RBO,2,0.2485232773767635
Statlog,NMDS,Normal,2.0,jaccard,2,0.3847873757991369
Statlog,NMDS,Normal,2.0,jaccard,5,0.3834926558238177
Statlog,NMDS,Normal,2.0,jaccard,10,0.38195911727619186
Statlog,PCA,Laplace,0.0,jaccard,2,0.9799932684103378
Statlog,PCA,Laplace,0.0,jaccard,5,0.9799948721729577
Statlog,PCA,Laplace,0.0,jaccard,10,0.979994353100961
Statlog,PCA,Laplace,0.5,jaccard,2,0.6632385313578981
Statlog,PCA,Laplace,0.5,jaccard,5,0.6805732604095595
Statlog,PCA,Laplace,0.5,jaccard,10,0.6795785900839155
Statlog,PCA,Laplace,1.0,jaccard,2,0.5549901051693186
Statlog,PCA,Laplace,1.0,jaccard,5,0.5470241577488244
Statlog,PCA,Laplace,1.0,jaccard,10,0.5332446854685444
Statlog,PCA,Laplace,2.0,jaccard,2,0.456757270375174
Statlog,PCA,Laplace,2.0,jaccard,5,0.44048971965586337
Statlog,PCA,Laplace,2.0,jaccard,10,0.4302444813250639
Statlog,PCA,Normal,0.0,jaccard,2,0.9799924945449069
Statlog,PCA,Normal,0.0,jaccard,5,0.9799949862480121
Statlog,PCA,Normal,0.0,jaccard,10,0.9799942875448718
Statlog,PCA,Normal,0.15,Kendall,2,0.49253811476873843
Statlog,PCA,Normal,0.15,RBO,2,0.7645039033630032
Statlog,PCA,Normal,0.15,jaccard,2,0.8442692860486292
Statlog,PCA,Normal,0.5,Kendall,2,0.4903979769079428
Statlog,PCA,Normal,0.5,RBO,2,0.5813294149417502
Statlog,PCA,Normal,0.5,jaccard,2,0.7032140134271095
Statlog,PCA,Normal,0.5,jaccard,5,0.7390408167166211
Statlog,PCA,Normal,0.5,jaccard,10,0.744349669472744
Statlog,PCA,Normal,1.0,Kendall,2,0.4901291438971596
Statlog,PCA,Normal,1.0,RBO,2,0.4668788010035378
Statlog,PCA,Normal,1.0,jaccard,2,0.6081601317943403
Statlog,PCA,Normal,1.0,jaccard,5,0.6125213047322454
Statlog,PCA,Normal,1.0,jaccard,10,0.6053590588385558
Statlog,PCA,Normal,2.0,Kendall,2,0.4896745856621014
Statlog,PCA,Normal,2.0,RBO,2,0.35964911653271103
Statlog,PCA,Normal,2.0,jaccard,2,0.4995009408837045
Statlog,PCA,Normal,2.0,jaccard,5,0.48680577721358326
Statlog,PCA,Normal,2.0,jaccard,10,0.47366677871283147
Statlog,Random Projection,Laplace,0.0,jaccard,2,0.5144290129062629
Statlog,Random Projection,Laplace,0.0,jaccard,5,0.6224890893036528
Statlog,Random Projection,Laplace,0.0,jaccard,10,0.6980846382285308
Statlog,Random Projection,Laplace,0.5,jaccard,2,0.42917036534315
Statlog,Random Projection,Laplace,0.5,jaccard,5,0.47808043679251966
Statlog,Random Projection,Laplace,0.5,jaccard,10,0.5312739903197036
Statlog,Random Projection,Laplace,1.0,jaccard,2,0.40405060165963746
Statlog,Random Projection,Laplace,1.0,jaccard,5,0.42921641258584864
Statlog,Random Projection,Laplace,1.0,jaccard,10,0.4516616904362367
Statlog,Random Projection,Laplace,2.0,jaccard,2,0.3891174178436798
Statlog,Random Projection,Laplace,2.0,jaccard,5,0.3914078301384376
Statlog,Random Projection,Laplace,2.0,jaccard,10,0.4018567553873402
Statlog,Random Projection,Normal,0.0,jaccard,2,0.4594060773855896
Statlog,Random Projection,Normal,0.0,jaccard,5,0.5806872289358049
Statlog,Random Projection,Normal,0.0,jaccard,10,0.681055087200833
Statlog,Random Projection,Normal,0.15,Kendall,2,0.4901861367049493
Statlog,Random Projection,Normal,0.15,RBO,2,0.4649401489238585
Statlog,Random Projection,Normal,0.15,jaccard,2,0.5801844266862347
Statlog,Random Projection,Normal,0.5,Kendall,2,0.4894388053308352
Statlog,Random Projection,Normal,0.5,RBO,2,0.31519600560301964
Statlog,Random Projection,Normal,0.5,jaccard,2,0.4385263691958442
Statlog,Random Projection,Normal,0.5,jaccard,5,0.4958619155187979
Statlog,Random Projection,Normal,0.5,jaccard,10,0.5958399182416353
Statlog,Random Projection,Normal,1.0,Kendall,2,0.48974816422745965
Statlog,Random Projection,Normal,1.0,RBO,2,0.2728745594043594
Statlog,Random Projection,Normal,1.0,jaccard,2,0.4186518469954904
Statlog,Random Projection,Normal,1.0,jaccard,5,0.46783444978074185
Statlog,Random Projection,Normal,1.0,jaccard,10,0.4944215493648806
Statlog,Random Projection,Normal,2.0,Kendall,2,0.4905336877448275
Statlog,Random Projection,Normal,2.0,RBO,2,0.2788634960018356
Statlog,Random Projection,Normal,2.0,jaccard,2,0.39556568818453935
Statlog,Random Projection,Normal,2.0,jaccard,5,0.4025073486774134
Statlog,Random Projection,Normal,2.0,jaccard,10,0.4193607268033861
Statlog,Spectral (NN),Laplace,0.0,jaccard,2,0.9797670363623786
Statlog,Spectral (NN),Laplace,0.0,jaccard,5,0.9797533797778305
Statlog,Spectral (NN),Laplace,0.0,jaccard,10,0.9797579805280116
Statlog,Spectral (NN),Laplace,0.5,jaccard,2,0.7118739562922927
Statlog,Spectral (NN),Laplace,0.5,jaccard,5,0.6022706881045655
Statlog,Spectral (NN),Laplace,0.5,jaccard,10,0.5508953123436393
Statlog,Spectral (NN),Laplace,1.0,jaccard,2,0.5728472938442027
Statlog,Spectral (NN),Laplace,1.0,jaccard,5,0.47587063169662297
Statlog,Spectral (NN),Laplace,1.0,jaccard,10,0.4426418653385458
Statlog,Spectral (NN),Laplace,2.0,jaccard,2,0.447365350497706
Statlog,Spectral (NN),Laplace,2.0,jaccard,5,0.4094420708095396
Statlog,Spectral (NN),Laplace,2.0,jaccard,10,0.39358173350437425
Statlog,Spectral (NN),Normal,0.0,jaccard,2,0.9797579181343113
Statlog,Spectral (NN),Normal,0.0,jaccard,5,0.979756978392845
Statlog,Spectral (NN),Normal,0.0,jaccard,10,0.9797523248561871
Statlog,Spectral (NN),Normal,0.15,Kendall,2,0.4938101702181377
Statlog,Spectral (NN),Normal,0.15,RBO,2,0.829202834366416
Statlog,Spectral (NN),Normal,0.15,jaccard,2,0.8906593426025722
Statlog,Spectral (NN),Normal,0.5,Kendall,2,0.49116189642241714
Statlog,Spectral (NN),Normal,0.5,RBO,2,0.6446627079590964
Statlog,Spectral (NN),Normal,0.5,jaccard,2,0.7572538104706805
Statlog,Spectral (NN),Normal,0.5,jaccard,5,0.6681909388330758
Statlog,Spectral (NN),Normal,0.5,jaccard,10,0.6311063724581962
Statlog,Spectral (NN),Normal,1.0,Kendall,2,0.49056525283631885
Statlog,Spectral (NN),Normal,1.0,RBO,2,0.5098277913665481
Statlog,Spectral (NN),Normal,1.0,jaccard,2,0.6382285667980274
Statlog,Spectral (NN),Normal,1.0,jaccard,5,0.5207823362851071
Statlog,Spectral (NN),Normal,1.0,jaccard,10,0.48666060936821787
Statlog,Spectral (NN),Normal,2.0,Kendall,2,0.4909072947082179
Statlog,Spectral (NN),Normal,2.0,RBO,2,0.3655751453052666
Statlog,Spectral (NN),Normal,2.0,jaccard,2,0.4988889363031023
Statlog,Spectral (NN),Normal,2.0,jaccard,5,0.4347254526859992
Statlog,Spectral (NN),Normal,2.0,jaccard,10,0.40898915974099226
Statlog,Spectral (RBF),Laplace,0.0,jaccard,2,0.9795014620019878
Statlog,Spectral (RBF),Laplace,0.0,jaccard,5,0.9795000283194948
Statlog,Spectral (RBF),Laplace,0.0,jaccard,10,0.9794859300518001
Statlog,Spectral (RBF),Laplace,0.5,jaccard,2,0.5149393184003292
Statlog,Spectral (RBF),Laplace,0.5,jaccard,5,0.6937590495990543
Statlog,Spectral (RBF),Laplace,0.5,jaccard,10,0.6770680185551838
Statlog,Spectral (RBF),Laplace,1.0,jaccard,2,0.43252220515472284
Statlog,Spectral (RBF),Laplace,1.0,jaccard,5,0.5784322244216346
Statlog,Spectral (RBF),Laplace,1.0,jaccard,10,0.5221933565475614
Statlog,Spectral (RBF),Laplace,2.0,jaccard,2,0.3883160695583012
Statlog,Spectral (RBF),Laplace,2.0,jaccard,5,0.4537528953380863
Statlog,Spectral (RBF),Laplace,2.0,jaccard,10,0.4407082167776346
Statlog,Spectral (RBF),Normal,0.0,jaccard,2,0.979497909353118
Statlog,Spectral (RBF),Normal,0.0,jaccard,5,0.9794908484749418
Statlog,Spectral (RBF),Normal,0.0,jaccard,10,0.9794684061221346
Statlog,Spectral (RBF),Normal,0.15,Kendall,2,0.49136614461565736
Statlog,Spectral (RBF),Normal,0.15,RBO,2,0.6173422492378953
Statlog,Spectral (RBF),Normal,0.15,jaccard,2,0.7429710859703872
Statlog,Spectral (RBF),Normal,0.5,Kendall,2,0.48896884483845104
Statlog,Spectral (RBF),Normal,0.5,RBO,2,0.4125306343604032
Statlog,Spectral (RBF),Normal,0.5,jaccard,2,0.5642860069896743
Statlog,Spectral (RBF),Normal,0.5,jaccard,5,0.7402256673314017
Statlog,Spectral (RBF),Normal,0.5,jaccard,10,0.720224673579073
Statlog,Spectral (RBF),Normal,1.0,Kendall,2,0.48954848220069364
Statlog,Spectral (RBF),Normal,1.0,RBO,2,0.3136044599829266
Statlog,Spectral (RBF),Normal,1.0,jaccard,2,0.4657912209892301
Statlog,Spectral (RBF),Normal,1.0,jaccard,5,0.6374424850637126
Statlog,Spectral (RBF),Normal,1.0,jaccard,10,0.5944902314317206
