data,model,iter,test_acc
Madelon,RF,52,0.65
Madelon,XGB,0,0.77
Madelon,RF,85,0.6716666666666666
Madelon,RF,33,0.6616666666666666
Madelon,RF,27,0.6516666666666666
Madelon,RF,91,0.6833333333333333
Madelon,LogisticRidge,4,0.58
Madelon,XGB,87,0.7633333333333333
Madelon,XGB,93,0.7683333333333333
Madelon,Tree,4,0.71
Madelon,XGB,44,0.7766666666666666
Madelon,XGB,50,0.7533333333333333
Madelon,XGB,16,0.7783333333333333
Madelon,XGB,78,0.7766666666666666
Madelon,MLP,17,0.5450000166893005
Madelon,Tree,89,0.72
Madelon,XGB,29,0.79
Madelon,LogisticLASSO,13,0.58
Madelon,SVM,58,0.5416666666666666
Madelon,LogisticRidge,12,0.62
Madelon,XGB,15,0.7683333333333333
Madelon,Tree,31,0.765
Madelon,SVM,64,0.5416666666666666
Madelon,Tree,74,0.7483333333333333
Madelon,SVM,70,0.5383333333333333
Madelon,SVM,71,0.5316666666666666
Madelon,XGB,14,0.73
Madelon,SVM,65,0.5516666666666666
Madelon,LogisticRidge,13,0.595
Madelon,LogisticLASSO,12,0.5816666666666667
Madelon,XGB,28,0.7633333333333333
Madelon,SVM,59,0.5066666666666667
Madelon,Tree,15,0.7283333333333334
Madelon,Tree,50,0.6316666666666667
Madelon,XGB,79,0.785
Madelon,MLP,16,0.5699999928474426
Madelon,XGB,17,0.7866666666666666
Madelon,XGB,51,0.7566666666666667
Madelon,XGB,45,0.75
Madelon,Tree,5,0.6966666666666667
Madelon,XGB,92,0.7616666666666667
Madelon,XGB,86,0.7533333333333333
Madelon,Tree,90,0.7383333333333333
Madelon,Tree,28,0.755
Madelon,RF,26,0.65
Madelon,RF,90,0.6583333333333333
Madelon,RF,84,0.6716666666666666
Madelon,XGB,1,0.7866666666666666
Madelon,RF,32,0.6816666666666666
Madelon,RF,53,0.6466666666666666
Madelon,LogisticRidge,21,0.5666666666666667
Madelon,LogisticRidge,35,0.5616666666666666
Madelon,RF,47,0.6583333333333333
Madelon,RF,43,0.675
Madelon,LogisticRidge,31,0.5766666666666667
Madelon,LogisticRidge,25,0.5933333333333334
Madelon,RF,57,0.6716666666666666
Madelon,LogisticRidge,19,0.6
Madelon,RF,36,0.6583333333333333
Madelon,XGB,5,0.7033333333333334
Madelon,RF,80,0.6783333333333333
Madelon,Tree,54,0.7283333333333334
Madelon,RF,94,0.655
Madelon,RF,22,0.6733333333333333
Madelon,Tree,1,0.7533333333333333
Madelon,XGB,82,0.765
Madelon,XGB,96,0.7733333333333333
Madelon,MLP,12,0.5833333134651184
Madelon,XGB,69,0.8133333333333334
Madelon,XGB,41,0.7916666666666666
Madelon,XGB,55,0.76
Madelon,Tree,69,0.7083333333333334
Madelon,SVM,61,0.5433333333333333
Madelon,SVM,75,0.5233333333333333
Madelon,LogisticLASSO,16,0.5716666666666667
Madelon,LogisticRidge,17,0.5533333333333333
Madelon,SVM,49,0.5633333333333334
Madelon,LogisticRidge,16,0.6
Madelon,SVM,48,0.5483333333333333
Madelon,LogisticLASSO,17,0.5833333333333334
Madelon,SVM,74,0.5316666666666666
Madelon,SVM,60,0.57
Madelon,XGB,54,0.775
Madelon,XGB,40,0.7616666666666667
Madelon,XGB,68,0.7766666666666666
Madelon,MLP,13,0.5133333206176758
Madelon,XGB,97,0.76
Madelon,XGB,83,0.7766666666666666
Madelon,Tree,0,0.735
Madelon,Tree,35,0.735
Madelon,Tree,70,0.705
Madelon,RF,95,0.6733333333333333
Madelon,RF,23,0.645
Madelon,RF,37,0.685
Madelon,RF,81,0.6733333333333333
Madelon,XGB,4,0.78
Madelon,LogisticRidge,18,0.5833333333333334
Madelon,RF,56,0.6566666666666666
Madelon,LogisticRidge,24,0.5866666666666667
Madelon,LogisticRidge,30,0.57
Madelon,RF,42,0.6633333333333333
Madelon,LogisticRidge,26,0.615
Madelon,RF,54,0.6733333333333333
Madelon,RF,40,0.6583333333333333
Madelon,LogisticRidge,32,0.5383333333333333
Madelon,RF,68,0.69
Madelon,RF,21,0.65
Madelon,Tree,37,0.6483333333333333
Madelon,RF,97,0.6783333333333333
Madelon,Tree,94,0.745
Madelon,XGB,6,0.7616666666666667
Madelon,RF,83,0.695
Madelon,RF,35,0.645
Madelon,SVM,9,0.5466666666666666
Madelon,Tree,2,0.765
Madelon,XGB,95,0.7733333333333333
Madelon,XGB,81,0.7866666666666666
Madelon,XGB,38,0.8183333333333334
Madelon,MLP,11,0.5633333325386047
Madelon,MLP,39,0.5550000071525574
Madelon,XGB,10,0.7733333333333333
Madelon,XGB,56,0.7983333333333333
Madelon,XGB,42,0.7933333333333333
Madelon,SVM,89,0.4983333333333334
Madelon,SVM,76,0.5366666666666666
Madelon,LogisticRidge,28,0.5716666666666667
Madelon,XGB,13,0.7866666666666666
Madelon,LogisticLASSO,29,0.5883333333333334
Madelon,SVM,62,0.53
Madelon,LogisticRidge,14,0.55
Madelon,LogisticLASSO,15,0.57
Madelon,LogisticLASSO,14,0.59
Madelon,LogisticRidge,15,0.61
Madelon,LogisticLASSO,28,0.5633333333333334
Madelon,XGB,12,0.81
Madelon,SVM,63,0.57
Madelon,SVM,77,0.5433333333333333
Madelon,LogisticRidge,29,0.5683333333333334
Madelon,SVM,88,0.54
Madelon,XGB,43,0.795
Madelon,MLP,38,0.5249999761581421
Madelon,XGB,57,0.7683333333333333
Madelon,XGB,11,0.765
Madelon,Tree,96,0.7333333333333333
Madelon,XGB,39,0.7466666666666667
Madelon,MLP,10,0.5016666650772095
Madelon,XGB,80,0.7883333333333333
Madelon,XGB,94,0.7666666666666667
Madelon,Tree,3,0.7216666666666667
Madelon,SVM,8,0.52
Madelon,LogisticRidge,0,0.6033333333333334
Madelon,LogisticRidge,1,0.5916666666666667
Madelon,LogisticRidge,2,0.5783333333333334
Madelon,LogisticRidge,3,0.545
Madelon,Tree,56,0.725
Madelon,RF,82,0.6616666666666666
Madelon,XGB,7,0.7916666666666666
Madelon,RF,34,0.6483333333333333
Madelon,RF,20,0.66
Madelon,RF,96,0.6583333333333333
Madelon,RF,69,0.66
Madelon,LogisticRidge,33,0.5966666666666667
Madelon,RF,41,0.695
Madelon,RF,55,0.6933333333333334
Madelon,LogisticRidge,27,0.5716666666666667
TCGA,SVM,9,1.0
TCGA,SVM,13,1.0
TCGA,MLP,48,0.8134328126907349
TCGA,MLP,74,0.8059701323509216
TCGA,LogisticLASSO,6,0.7985074626865671
TCGA,LogisticLASSO,15,0.8059701492537313
TCGA,LogisticLASSO,29,0.8208955223880597
TCGA,Tree,31,0.6940298507462687
TCGA,Tree,25,0.5895522388059702
TCGA,Tree,19,0.6865671641791045
TCGA,Tree,18,0.6119402985074627
TCGA,Tree,24,0.6194029850746269
TCGA,Tree,30,0.6044776119402985
TCGA,LogisticLASSO,28,0.7313432835820896
TCGA,LogisticLASSO,14,0.8134328358208955
TCGA,LogisticLASSO,7,0.7761194029850746
TCGA,MLP,75,0.8208954930305481
TCGA,MLP,49,0.753731369972229
TCGA,SVM,12,1.0
TCGA,SVM,8,1.0
TCGA,SVM,38,1.0
TCGA,SVM,10,1.0
TCGA,MLP,88,0.8208954930305481
TCGA,MLP,77,0.8208954930305481
TCGA,LogisticLASSO,5,0.7985074626865671
TCGA,LogisticLASSO,16,0.7238805970149254
TCGA,Tree,26,0.5895522388059702
TCGA,Tree,32,0.753731343283582
TCGA,Tree,33,0.6641791044776121
TCGA,Tree,27,0.7089552238805971
TCGA,LogisticLASSO,17,0.8059701492537313
TCGA,LogisticLASSO,4,0.8134328358208955
TCGA,MLP,76,0.7686567306518555
TCGA,MLP,89,0.7910447716712952
TCGA,SVM,11,1.0
TCGA,SVM,39,1.0
TCGA,SVM,15,1.0
TCGA,SVM,29,1.0
TCGA,MLP,99,0.8059701323509216
TCGA,MLP,72,0.7238805890083313
TCGA,LogisticLASSO,0,0.7985074626865671
TCGA,LogisticLASSO,13,0.8283582089552238
TCGA,Tree,23,0.6716417910447762
TCGA,Tree,37,0.6194029850746269
TCGA,Tree,36,0.6791044776119403
TCGA,Tree,22,0.6716417910447762
TCGA,LogisticLASSO,12,0.7388059701492538
TCGA,LogisticLASSO,1,0.7611940298507462
TCGA,MLP,73,0.7761194109916687
TCGA,MLP,98,0.7686567306518555
TCGA,SVM,28,1.0
TCGA,SVM,14,1.0
TCGA,SVM,16,1.0
TCGA,MLP,71,0.7985074520111084
TCGA,LogisticLASSO,38,0.8059701492537313
TCGA,LogisticLASSO,3,0.7985074626865671
TCGA,LogisticLASSO,10,0.7611940298507462
TCGA,Tree,34,0.6044776119402985
TCGA,Tree,20,0.6716417910447762
TCGA,Tree,21,0.6865671641791045
TCGA,Tree,35,0.6492537313432836
TCGA,LogisticLASSO,11,0.8208955223880597
TCGA,LogisticLASSO,2,0.8283582089552238
TCGA,LogisticLASSO,39,0.7611940298507462
TCGA,MLP,59,0.7910447716712952
TCGA,MLP,58,0.7611940503120422
TCGA,MLP,70,0.7611940503120422
TCGA,SVM,17,1.0
TCGA,SVM,58,1.0
TCGA,SVM,70,1.0
TCGA,SVM,64,1.0
TCGA,Tree,4,0.6492537313432836
TCGA,MLP,17,0.7835820913314819
TCGA,LogisticLASSO,89,0.8059701492537313
TCGA,LogisticLASSO,62,0.8059701492537313
TCGA,LogisticLASSO,76,0.7761194029850746
TCGA,Tree,91,0.6791044776119403
TCGA,Tree,85,0.6940298507462687
TCGA,Tree,52,0.5970149253731343
TCGA,Tree,46,0.6940298507462687
TCGA,Tree,47,0.6940298507462687
TCGA,Tree,53,0.6567164179104478
TCGA,Tree,84,0.6492537313432836
TCGA,Tree,90,0.6343283582089553
TCGA,LogisticLASSO,77,0.7761194029850746
TCGA,LogisticLASSO,63,0.7611940298507462
TCGA,LogisticLASSO,88,0.8134328358208955
TCGA,MLP,16,0.7835820913314819
TCGA,Tree,5,0.6716417910447762
TCGA,SVM,65,1.0
TCGA,SVM,71,1.0
TCGA,SVM,59,1.0
TCGA,SVM,98,1.0
TCGA,SVM,67,1.0
TCGA,SVM,73,1.0
TCGA,Tree,7,0.6492537313432836
TCGA,MLP,28,0.7686567306518555
TCGA,MLP,14,0.7985074520111084
TCGA,RF,9,1.0
TCGA,LogisticLASSO,75,0.8059701492537313
TCGA,LogisticLASSO,61,0.8358208955223879
TCGA,LogisticLASSO,49,0.8208955223880597
TCGA,Tree,86,0.6343283582089553
TCGA,Tree,92,0.6194029850746269
TCGA,Tree,45,0.6194029850746269
TCGA,Tree,51,0.6194029850746269
TCGA,Tree,79,0.6268656716417911
TCGA,Tree,78,0.5895522388059702
TCGA,Tree,50,0.6343283582089553
TCGA,Tree,44,0.6940298507462687
TCGA,Tree,93,0.582089552238806
TCGA,Tree,87,0.6641791044776121
TCGA,LogisticLASSO,48,0.753731343283582
TCGA,LogisticLASSO,60,0.8059701492537313
TCGA,LogisticLASSO,74,0.8283582089552238
TCGA,RF,8,1.0
TCGA,MLP,15,0.7985074520111084
TCGA,MLP,29,0.7985074520111084
TCGA,Tree,6,0.5895522388059702
TCGA,SVM,72,1.0
TCGA,SVM,66,1.0
TCGA,SVM,99,1.0
TCGA,SVM,89,1.0
TCGA,SVM,62,1.0
TCGA,SVM,76,1.0
TCGA,Tree,2,0.6268656716417911
TCGA,MLP,11,0.7985074520111084
TCGA,MLP,39,0.8134328126907349
TCGA,MLP,8,0.7835820913314819
TCGA,LogisticLASSO,58,0.7611940298507462
TCGA,LogisticLASSO,70,0.7761194029850746
TCGA,LogisticLASSO,64,0.8208955223880597
TCGA,Tree,83,0.6567164179104478
TCGA,Tree,97,0.5970149253731343
TCGA,Tree,68,0.6716417910447762
TCGA,Tree,40,0.6940298507462687
TCGA,Tree,54,0.6641791044776121
TCGA,Tree,55,0.6567164179104478
TCGA,Tree,41,0.7014925373134329
TCGA,Tree,69,0.6343283582089553
TCGA,Tree,96,0.6492537313432836
TCGA,Tree,82,0.6791044776119403
TCGA,LogisticLASSO,65,0.7985074626865671
TCGA,LogisticLASSO,71,0.7985074626865671
TCGA,LogisticLASSO,59,0.7985074626865671
TCGA,MLP,9,0.7910447716712952
TCGA,MLP,38,0.7910447716712952
TCGA,MLP,10,0.753731369972229
TCGA,Tree,3,0.6492537313432836
TCGA,SVM,77,1.0
TCGA,SVM,63,1.0
TCGA,SVM,88,1.0
TCGA,SVM,75,1.0
TCGA,SVM,61,1.0
TCGA,SVM,49,1.0
TCGA,Tree,1,0.7164179104477612
TCGA,MLP,12,0.7238805890083313
TCGA,LogisticLASSO,98,0.7761194029850746
TCGA,LogisticLASSO,67,0.7686567164179104
TCGA,LogisticLASSO,73,0.7835820895522388
TCGA,Tree,94,0.6716417910447762
TCGA,Tree,80,0.6567164179104478
TCGA,Tree,57,0.6865671641791045
TCGA,Tree,43,0.5447761194029851
TCGA,Tree,42,0.6567164179104478
TCGA,Tree,56,0.6119402985074627
TCGA,Tree,81,0.6343283582089553
TCGA,Tree,95,0.7313432835820896
TCGA,LogisticLASSO,72,0.7985074626865671
TCGA,LogisticLASSO,66,0.8432835820895522
TCGA,LogisticLASSO,99,0.7761194029850746
TCGA,MLP,13,0.8283582329750061
TCGA,Tree,0,0.746268656716418
TCGA,SVM,48,1.0
TCGA,SVM,60,1.0
TCGA,SVM,74,1.0
TCGA,SVM,92,1.0
TCGA,SVM,86,1.0
TCGA,SVM,79,1.0
TCGA,SVM,51,1.0
TCGA,SVM,45,1.0
TCGA,XGB,66,0.8358208955223879
TCGA,XGB,72,0.7985074626865671
TCGA,XGB,37,1.0
TCGA,XGB,99,0.8134328358208955
TCGA,XGB,23,1.0
TCGA,MLP,22,0.7611940503120422
TCGA,MLP,36,0.8059701323509216
TCGA,RF,22,1.0
TCGA,LogisticLASSO,80,0.7910447761194029
TCGA,LogisticLASSO,94,0.8134328358208955
TCGA,RF,36,1.0
TCGA,MLP,7,0.7910447716712952
TCGA,LogisticLASSO,43,0.7835820895522388
TCGA,LogisticLASSO,57,0.8059701492537313
TCGA,Tree,98,0.6268656716417911
TCGA,Tree,73,0.6044776119402985
TCGA,Tree,67,0.5970149253731343
TCGA,Tree,66,0.7089552238805971
TCGA,Tree,72,0.6567164179104478
TCGA,Tree,99,0.6940298507462687
TCGA,LogisticLASSO,56,0.7835820895522388
TCGA,LogisticLASSO,42,0.8358208955223879
TCGA,MLP,6,0.7835820913314819
TCGA,LogisticRidge,95,0.932475884244373
TCGA,LogisticLASSO,95,0.753731343283582
TCGA,RF,37,1.0
TCGA,RF,23,1.0
TCGA,LogisticLASSO,81,0.7910447761194029
TCGA,LogisticRidge,94,0.7835820895522388
TCGA,MLP,37,0.8805969953536987
TCGA,MLP,23,0.8358209133148193
TCGA,XGB,98,0.7761194029850746
TCGA,XGB,73,0.7910447761194029
TCGA,XGB,67,0.8208955223880597
TCGA,SVM,44,1.0
TCGA,SVM,50,1.0
TCGA,SVM,78,1.0
TCGA,SVM,87,1.0
TCGA,SVM,93,1.0
TCGA,XGB,22,0.7611940298507462
TCGA,XGB,36,0.8134328358208955
TCGA,SVM,85,1.0
TCGA,SVM,91,1.0
TCGA,SVM,46,1.0
TCGA,SVM,52,1.0
TCGA,XGB,59,0.7985074626865671
TCGA,XGB,71,0.7985074626865671
TCGA,XGB,65,0.7910447761194029
TCGA,XGB,20,1.0
TCGA,XGB,34,1.0
TCGA,MLP,35,0.7686567306518555
TCGA,MLP,21,0.8283582329750061
TCGA,RF,35,1.0
TCGA,LogisticLASSO,97,0.7985074626865671
TCGA,LogisticLASSO,83,0.7835820895522388
TCGA,RF,21,1.0
TCGA,MLP,4,0.8283582329750061
TCGA,LogisticLASSO,54,0.8134328358208955
TCGA,LogisticLASSO,40,0.8059701492537313
TCGA,LogisticLASSO,68,0.7835820895522388
TCGA,Tree,64,0.6641791044776121
TCGA,Tree,70,0.6268656716417911
TCGA,Tree,58,0.6716417910447762
TCGA,Tree,59,0.6716417910447762
TCGA,Tree,71,0.6492537313432836
TCGA,Tree,65,0.6641791044776121
TCGA,XGB,100,1.0
TCGA,LogisticLASSO,69,0.8432835820895522
TCGA,LogisticLASSO,41,0.7910447761194029
TCGA,LogisticLASSO,55,0.753731343283582
TCGA,MLP,5,0.7611940503120422
TCGA,LogisticRidge,97,0.8134328358208955
TCGA,LogisticLASSO,82,0.8059701492537313
TCGA,RF,20,1.0
TCGA,RF,34,1.0
TCGA,LogisticRidge,96,1.0
TCGA,LogisticLASSO,96,0.8358208955223879
TCGA,MLP,20,0.7985074520111084
TCGA,MLP,34,0.7388059496879578
TCGA,XGB,64,0.8208955223880597
TCGA,XGB,70,0.7835820895522388
TCGA,XGB,58,0.7611940298507462
TCGA,SVM,53,1.0
TCGA,SVM,47,1.0
TCGA,SVM,90,1.0
TCGA,SVM,84,1.0
TCGA,XGB,35,0.8134328358208955
TCGA,XGB,21,0.8208955223880597
TCGA,SVM,80,1.0
TCGA,SVM,94,1.0
TCGA,SVM,43,1.0
TCGA,SVM,57,1.0
TCGA,XGB,74,0.7985074626865671
TCGA,XGB,60,0.7611940298507462
TCGA,XGB,48,0.8208955223880597
TCGA,MLP,30,0.7910447716712952
TCGA,XGB,19,1.0
TCGA,RF,71,0.753731343283582
TCGA,RF,65,0.753731343283582
TCGA,MLP,24,0.7761194109916687
TCGA,XGB,25,1.0
TCGA,XGB,31,1.0
TCGA,RF,59,0.7835820895522388
TCGA,MLP,18,0.7910447716712952
TCGA,MLP,1,0.8059701323509216
TCGA,RF,18,1.0
TCGA,LogisticLASSO,92,0.8358208955223879
TCGA,RF,30,1.0
TCGA,RF,24,1.0
TCGA,LogisticLASSO,86,0.8059701492537313
TCGA,LogisticLASSO,79,0.8059701492537313
TCGA,LogisticLASSO,51,0.8059701492537313
TCGA,LogisticLASSO,45,0.7686567164179104
TCGA,RF,61,1.0
TCGA,RF,75,1.0
TCGA,RF,49,1.0
TCGA,Tree,49,0.6119402985074627
TCGA,Tree,61,0.6940298507462687
TCGA,Tree,75,0.6343283582089553
TCGA,Tree,74,0.6417910447761194
TCGA,Tree,60,0.6641791044776121
TCGA,Tree,48,0.6716417910447762
TCGA,RF,48,1.0
TCGA,RF,74,1.0
TCGA,RF,60,1.0
TCGA,LogisticLASSO,44,0.8358208955223879
TCGA,LogisticLASSO,50,0.8358208955223879
TCGA,LogisticLASSO,78,0.8283582089552238
TCGA,RF,25,1.0
TCGA,LogisticRidge,87,0.8432835820895522
TCGA,LogisticRidge,92,0.8283582089552238
TCGA,LogisticLASSO,87,0.8358208955223879
TCGA,LogisticRidge,93,0.9581993569131833
TCGA,LogisticRidge,86,0.7761194029850746
TCGA,LogisticLASSO,93,0.7761194029850746
TCGA,RF,31,1.0
TCGA,RF,19,1.0
TCGA,MLP,0,0.7611940503120422
TCGA,RF,58,0.753731343283582
TCGA,MLP,19,0.8134328126907349
TCGA,RF,64,0.8134328358208955
TCGA,MLP,25,0.7985074520111084
TCGA,MLP,31,0.858208954334259
TCGA,RF,70,0.7761194029850746
TCGA,XGB,49,0.8134328358208955
TCGA,XGB,61,0.8208955223880597
TCGA,XGB,75,0.8134328358208955
TCGA,SVM,56,1.0
TCGA,SVM,42,1.0
TCGA,XGB,30,0.7835820895522388
TCGA,XGB,24,0.8283582089552238
TCGA,SVM,95,1.0
TCGA,SVM,81,1.0
TCGA,XGB,18,0.8134328358208955
TCGA,SVM,97,1.0
TCGA,SVM,83,1.0
TCGA,SVM,54,1.0
TCGA,SVM,40,1.0
TCGA,SVM,68,1.0
TCGA,XGB,63,0.7686567164179104
TCGA,XGB,77,0.7835820895522388
TCGA,Tree,8,0.6567164179104478
TCGA,RF,99,0.7910447761194029
TCGA,MLP,27,0.8208954930305481
TCGA,RF,66,0.7985074626865671
TCGA,RF,72,0.8059701492537313
TCGA,MLP,33,0.753731369972229
TCGA,XGB,32,1.0
TCGA,XGB,88,0.7985074626865671
TCGA,XGB,26,1.0
TCGA,MLP,2,0.7761194109916687
TCGA,LogisticLASSO,85,0.8432835820895522
TCGA,RF,27,1.0
TCGA,RF,33,1.0
TCGA,LogisticLASSO,91,0.7985074626865671
TCGA,LogisticLASSO,46,0.8134328358208955
TCGA,LogisticLASSO,52,0.753731343283582
TCGA,Tree,89,0.6865671641791045
TCGA,RF,76,1.0
TCGA,RF,62,1.0
TCGA,RF,89,1.0
TCGA,Tree,76,0.6567164179104478
TCGA,Tree,62,0.6716417910447762
TCGA,Tree,63,0.6343283582089553
TCGA,Tree,77,0.6865671641791045
TCGA,RF,88,1.0
TCGA,RF,63,1.0
TCGA,RF,77,1.0
TCGA,Tree,88,0.6865671641791045
TCGA,LogisticLASSO,53,0.8134328358208955
TCGA,LogisticLASSO,47,0.8134328358208955
TCGA,RF,32,1.0
TCGA,LogisticRidge,90,0.753731343283582
TCGA,LogisticLASSO,90,0.753731343283582
TCGA,LogisticRidge,85,0.8432835820895522
TCGA,LogisticRidge,38,0.8059701492537313
TCGA,LogisticRidge,39,0.7686567164179104
TCGA,LogisticRidge,40,0.7985074626865671
TCGA,LogisticRidge,41,0.7985074626865671
TCGA,LogisticRidge,42,0.8358208955223879
TCGA,LogisticRidge,43,0.8059701492537313
TCGA,LogisticRidge,44,0.8283582089552238
TCGA,LogisticRidge,45,0.7985074626865671
TCGA,LogisticRidge,46,0.8134328358208955
TCGA,LogisticRidge,47,0.8432835820895522
TCGA,LogisticRidge,50,0.8358208955223879
TCGA,LogisticRidge,51,0.7611940298507462
TCGA,LogisticRidge,52,0.746268656716418
TCGA,LogisticRidge,53,0.8283582089552238
TCGA,LogisticRidge,54,0.8507462686567164
TCGA,LogisticRidge,55,0.7238805970149254
TCGA,LogisticRidge,56,0.8059701492537313
TCGA,LogisticRidge,57,0.7985074626865671
TCGA,LogisticRidge,68,0.7835820895522388
TCGA,LogisticRidge,69,0.8059701492537313
TCGA,LogisticRidge,78,0.8134328358208955
TCGA,LogisticRidge,79,0.7835820895522388
TCGA,LogisticRidge,80,0.7761194029850746
TCGA,LogisticRidge,81,0.7985074626865671
TCGA,LogisticRidge,82,0.7910447761194029
TCGA,LogisticRidge,83,0.8059701492537313
TCGA,LogisticRidge,84,0.7388059701492538
TCGA,LogisticLASSO,84,0.7388059701492538
TCGA,LogisticRidge,91,0.8358208955223879
TCGA,RF,26,1.0
TCGA,MLP,3,0.8134328126907349
TCGA,XGB,89,0.8059701492537313
TCGA,RF,73,0.7313432835820896
TCGA,MLP,32,0.8283582329750061
TCGA,MLP,26,0.7611940503120422
TCGA,RF,67,0.7910447761194029
TCGA,RF,98,0.753731343283582
TCGA,Tree,9,0.6791044776119403
TCGA,XGB,76,0.7985074626865671
TCGA,XGB,62,0.746268656716418
TCGA,SVM,69,1.0
TCGA,SVM,41,1.0
TCGA,SVM,55,1.0
TCGA,XGB,27,0.8059701492537313
TCGA,XGB,33,0.8208955223880597
TCGA,SVM,82,1.0
TCGA,SVM,96,1.0
TCGA,SVM,32,1.0
TCGA,SVM,0,1.0
TCGA,SVM,26,1.0
TCGA,XGB,97,1.0
TCGA,XGB,39,0.7835820895522388
TCGA,XGB,83,1.0
TCGA,MLP,82,0.746268630027771
TCGA,XGB,11,0.7910447761194029
TCGA,MLP,96,0.7686567306518555
TCGA,XGB,54,1.0
TCGA,XGB,40,1.0
TCGA,XGB,8,0.7835820895522388
TCGA,MLP,69,0.8059701323509216
TCGA,MLP,41,0.7835820913314819
TCGA,XGB,68,1.0
TCGA,RF,41,1.0
TCGA,RF,55,1.0
TCGA,RF,69,1.0
TCGA,LogisticLASSO,20,0.7761194029850746
TCGA,RF,82,1.0
TCGA,XGB,4,1.0
TCGA,RF,96,1.0
TCGA,LogisticLASSO,34,0.7761194029850746
TCGA,RF,10,1.0
TCGA,RF,2,1.0
TCGA,Tree,10,0.7014925373134329
TCGA,LogisticRidge,59,0.9421221864951768
TCGA,LogisticRidge,71,1.0
TCGA,Tree,38,0.6492537313432836
TCGA,LogisticRidge,65,1.0
TCGA,Tree,39,0.6567164179104478
TCGA,LogisticRidge,64,0.9421221864951768
TCGA,LogisticRidge,70,1.0
TCGA,LogisticRidge,58,1.0
TCGA,Tree,11,0.6567164179104478
TCGA,RF,3,1.0
TCGA,RF,11,1.0
TCGA,RF,97,1.0
TCGA,XGB,5,1.0
TCGA,LogisticLASSO,35,0.7985074626865671
TCGA,LogisticLASSO,21,0.8134328358208955
TCGA,RF,83,1.0
TCGA,RF,68,1.0
TCGA,RF,54,1.0
TCGA,RF,40,1.0
TCGA,MLP,54,0.8059701323509216
TCGA,MLP,40,0.7910447716712952
TCGA,MLP,68,0.7761194109916687
TCGA,XGB,9,0.7910447761194029
TCGA,XGB,10,0.7910447761194029
TCGA,MLP,97,0.7761194109916687
TCGA,MLP,83,0.746268630027771
TCGA,XGB,38,0.7910447761194029
TCGA,SVM,1,1.0
TCGA,SVM,27,1.0
TCGA,SVM,33,1.0
TCGA,XGB,82,0.7910447761194029
TCGA,XGB,96,0.8358208955223879
TCGA,XGB,69,0.7985074626865671
TCGA,XGB,41,0.7985074626865671
TCGA,XGB,55,0.7835820895522388
TCGA,SVM,19,1.0
TCGA,SVM,25,1.0
TCGA,SVM,3,1.0
TCGA,SVM,31,1.0
TCGA,XGB,80,1.0
TCGA,XGB,94,1.0
TCGA,MLP,95,0.7761194109916687
TCGA,XGB,12,0.7835820895522388
TCGA,MLP,81,0.7686567306518555
TCGA,XGB,43,1.0
TCGA,XGB,57,1.0
TCGA,MLP,42,0.7910447716712952
TCGA,RF,56,1.0
TCGA,RF,42,1.0
TCGA,LogisticLASSO,37,0.8358208955223879
TCGA,XGB,7,1.0
TCGA,RF,95,1.0
TCGA,RF,81,1.0
TCGA,LogisticLASSO,23,0.8582089552238806
TCGA,LogisticRidge,99,1.0
TCGA,RF,13,1.0
TCGA,RF,1,1.0
TCGA,Tree,13,0.7089552238805971
TCGA,LogisticRidge,66,1.0
TCGA,LogisticRidge,72,0.9549839228295821
TCGA,LogisticRidge,73,0.932475884244373
TCGA,LogisticRidge,67,0.9967845659163987
TCGA,Tree,12,0.582089552238806
TCGA,RF,0,1.0
TCGA,RF,12,1.0
TCGA,LogisticRidge,98,1.0
TCGA,RF,80,1.0
TCGA,LogisticLASSO,22,0.7910447761194029
TCGA,LogisticRidge,37,0.8731343283582089
TCGA,LogisticLASSO,36,0.8208955223880597
TCGA,LogisticRidge,34,0.7388059701492538
TCGA,LogisticRidge,35,0.8283582089552238
TCGA,LogisticRidge,36,0.8208955223880597
TCGA,RF,94,1.0
TCGA,XGB,6,1.0
TCGA,RF,43,1.0
TCGA,RF,57,1.0
TCGA,MLP,43,0.7761194109916687
TCGA,MLP,80,0.8059701323509216
TCGA,MLP,94,0.7761194109916687
TCGA,XGB,13,0.8208955223880597
TCGA,SVM,30,1.0
TCGA,SVM,24,1.0
TCGA,SVM,2,1.0
TCGA,XGB,95,0.8208955223880597
TCGA,SVM,18,1.0
TCGA,XGB,81,0.8283582089552238
TCGA,XGB,56,0.7985074626865671
TCGA,XGB,42,0.7686567164179104
TCGA,SVM,6,1.0
TCGA,SVM,20,1.0
TCGA,SVM,34,1.0
TCGA,XGB,17,0.7835820895522388
TCGA,MLP,90,0.7910447716712952
TCGA,MLP,84,0.7388059496879578
TCGA,XGB,85,1.0
TCGA,XGB,91,1.0
TCGA,MLP,53,0.8208954930305481
TCGA,MLP,47,0.8208954930305481
TCGA,XGB,46,1.0
TCGA,XGB,52,1.0
TCGA,MLP,57,0.7985074520111084
TCGA,RF,53,1.0
TCGA,RF,47,1.0
TCGA,LogisticLASSO,9,0.8283582089552238
TCGA,SVM,100,1.0
TCGA,XGB,2,1.0
TCGA,RF,90,1.0
TCGA,LogisticLASSO,32,0.8283582089552238
TCGA,LogisticLASSO,26,0.7686567164179104
TCGA,RF,84,1.0
TCGA,RF,16,1.0
