data,method,sigma,noise,criteria,Consistency,Accuracy
PANCAN,HC (ward),4.0,normal,ARI,0.20017128477204488,0.3586361209877847
PANCAN,HC (ward),4.0,normal,MI,0.26500809934176023,0.42152356365080534
PANCAN,HC (ward),4.0,normal,fowlkes mallows,0.4092822357820568,0.5218005932757636
PANCAN,HC (ward),4.0,normal,v_measure,0.2703929491942933,0.4256861574975086
PANCAN,HC (ward),5.0,laplace,ARI,0.0012457227875483797,0.02089152979028719
PANCAN,HC (ward),5.0,laplace,MI,0.001864085089271687,0.03037386287774792
PANCAN,HC (ward),5.0,laplace,fowlkes mallows,0.23789072867993794,0.2574367049317776
PANCAN,HC (ward),5.0,laplace,v_measure,0.008900956765630992,0.037221047036062625
PANCAN,HC (ward),5.0,normal,ARI,0.06517104903942507,0.17742722882751483
PANCAN,HC (ward),5.0,normal,MI,0.0905490044446404,0.22375687836392624
PANCAN,HC (ward),5.0,normal,fowlkes mallows,0.3294515992950326,0.395315718222599
PANCAN,HC (ward),5.0,normal,v_measure,0.09750305021316809,0.2294575913625355
PANCAN,Spectral (NN),0.0,laplace,ARI,1.0,0.9864702749338976
PANCAN,Spectral (NN),0.0,laplace,MI,1.0,0.9785662226055827
PANCAN,Spectral (NN),0.0,laplace,fowlkes mallows,1.0,0.9898083557317393
PANCAN,Spectral (NN),0.0,laplace,v_measure,1.0,0.9787179547250563
PANCAN,Spectral (NN),0.0,normal,ARI,1.0,0.9864702749338976
PANCAN,Spectral (NN),0.0,normal,MI,1.0,0.9785662226055827
PANCAN,Spectral (NN),0.0,normal,fowlkes mallows,1.0,0.9898083557317393
PANCAN,Spectral (NN),0.0,normal,v_measure,1.0,0.9787179547250563
PANCAN,Spectral (NN),1.0,laplace,ARI,0.9616493735986721,0.9649366748195035
PANCAN,Spectral (NN),1.0,laplace,MI,0.9573774500160307,0.9539225830234962
PANCAN,Spectral (NN),1.0,laplace,fowlkes mallows,0.9711262718289345,0.9735848470727672
PANCAN,Spectral (NN),1.0,laplace,v_measure,0.9576793236364732,0.9542487350248599
PANCAN,Spectral (NN),1.0,normal,ARI,0.9831204642820657,0.9814893426937126
PANCAN,Spectral (NN),1.0,normal,MI,0.9781245460494628,0.9729762774762777
PANCAN,Spectral (NN),1.0,normal,fowlkes mallows,0.9872971320649473,0.9860666260424135
PANCAN,Spectral (NN),1.0,normal,v_measure,0.9782795574316384,0.9731676701134976
PANCAN,Spectral (NN),2.0,laplace,ARI,0.6801545654886214,0.7224816344456354
PANCAN,Spectral (NN),2.0,laplace,MI,0.7169213968351495,0.7651115214382392
PANCAN,Spectral (NN),2.0,laplace,fowlkes mallows,0.7563342172504165,0.7897472839402284
PANCAN,Spectral (NN),2.0,laplace,v_measure,0.7189199653161338,0.7667714251869042
PANCAN,Spectral (NN),2.0,normal,ARI,0.9071044037094224,0.9170918997628302
PANCAN,Spectral (NN),2.0,normal,MI,0.9103553856993636,0.9139485424483607
PANCAN,Spectral (NN),2.0,normal,fowlkes mallows,0.9296196529625644,0.9373293849796974
PANCAN,Spectral (NN),2.0,normal,v_measure,0.9109866762020483,0.9145556575119425
PANCAN,Spectral (NN),3.0,laplace,ARI,0.19980346544221111,0.34401477700865996
PANCAN,Spectral (NN),3.0,laplace,MI,0.25110127032791474,0.39887494697093606
PANCAN,Spectral (NN),3.0,laplace,fowlkes mallows,0.41306402634431283,0.5127776631045096
PANCAN,Spectral (NN),3.0,laplace,v_measure,0.2566418281028428,0.4032213464510135
PANCAN,Spectral (NN),3.0,normal,ARI,0.6885910084185672,0.7303332103028226
PANCAN,Spectral (NN),3.0,normal,MI,0.7263327279273017,0.772769649290139
PANCAN,Spectral (NN),3.0,normal,fowlkes mallows,0.7628311288364754,0.7958155291506585
PANCAN,Spectral (NN),3.0,normal,v_measure,0.7282621156794109,0.7743743284431226
PANCAN,Spectral (NN),4.0,laplace,ARI,0.010402099180274162,0.05947567414588391
PANCAN,Spectral (NN),4.0,laplace,MI,0.013593156946084378,0.07811283830243233
PANCAN,Spectral (NN),4.0,laplace,fowlkes mallows,0.23828139958784283,0.2835625675278167
PANCAN,Spectral (NN),4.0,laplace,v_measure,0.020512378591817513,0.0846091432980994
PANCAN,Spectral (NN),4.0,normal,ARI,0.32288302988565,0.4447072713510274
PANCAN,Spectral (NN),4.0,normal,MI,0.3972258341449697,0.5198463231887324
PANCAN,Spectral (NN),4.0,normal,fowlkes mallows,0.5067116922372251,0.5894854211641225
PANCAN,Spectral (NN),4.0,normal,v_measure,0.40171550818244967,0.5233298691483678
PANCAN,Spectral (NN),5.0,laplace,ARI,0.000220022900443679,0.009734087460671902
PANCAN,Spectral (NN),5.0,laplace,MI,0.0003896671405656664,0.014112592330660988
PANCAN,Spectral (NN),5.0,laplace,fowlkes mallows,0.23314296240399282,0.24696035075986547
PANCAN,Spectral (NN),5.0,laplace,v_measure,0.007473031299494592,0.021096390435786504
PANCAN,Spectral (NN),5.0,normal,ARI,0.07464572703194941,0.19165761891480834
PANCAN,Spectral (NN),5.0,normal,MI,0.10071353266161812,0.2324159216520987
PANCAN,Spectral (NN),5.0,normal,fowlkes mallows,0.294698137893532,0.38743699256122505
PANCAN,Spectral (NN),5.0,normal,v_measure,0.10707420072645825,0.23784607168140565
PANCAN,Spectral (RBF),0.0,laplace,ARI,0.0018150597948180945,-0.0008247596691402315
PANCAN,Spectral (RBF),0.0,laplace,MI,5.984839541121514e-05,-0.000394921908393598
PANCAN,Spectral (RBF),0.0,laplace,fowlkes mallows,0.7232460621203993,0.421317219897674
PANCAN,Spectral (RBF),0.0,laplace,v_measure,0.015909732413461095,0.01020026737449451
PANCAN,Spectral (RBF),0.0,normal,ARI,0.0019627561100088536,-0.000742583360073493
PANCAN,Spectral (RBF),0.0,normal,MI,-1.2610944708954348e-05,-0.0003823841152487803
PANCAN,Spectral (RBF),0.0,normal,fowlkes mallows,0.7085725267796585,0.4170494001634962
PANCAN,Spectral (RBF),0.0,normal,v_measure,0.015610176213384303,0.01003621640418096
PANCAN,Spectral (RBF),1.0,laplace,ARI,0.0009031573413438856,-8.020023931836492e-06
PANCAN,Spectral (RBF),1.0,laplace,MI,4.89787011200343e-06,-0.0001225288905019647
PANCAN,Spectral (RBF),1.0,laplace,fowlkes mallows,0.7163354460509508,0.41996086450404035
PANCAN,Spectral (RBF),1.0,laplace,v_measure,0.015586840341083728,0.010447797980841387
PANCAN,Spectral (RBF),1.0,normal,ARI,0.0016665250620061666,-0.00010429922412792555
PANCAN,Spectral (RBF),1.0,normal,MI,-6.374296757708486e-05,0.0001147758762990946
PANCAN,Spectral (RBF),1.0,normal,fowlkes mallows,0.7252084040692403,0.4224298347679202
PANCAN,Spectral (RBF),1.0,normal,v_measure,0.015521238215626716,0.010709395166874025
PANCAN,Spectral (RBF),2.0,laplace,ARI,0.0013916406110209716,-0.0006750370021171229
PANCAN,Spectral (RBF),2.0,laplace,MI,-8.286496396290853e-05,-0.00014487031303013893
PANCAN,Spectral (RBF),2.0,laplace,fowlkes mallows,0.7278019954918414,0.4228132568448741
PANCAN,Spectral (RBF),2.0,laplace,v_measure,0.01602880841718555,0.010558006726667808
PANCAN,Spectral (RBF),2.0,normal,ARI,0.0007990535218084498,-0.00012884644809156597
PANCAN,Spectral (RBF),2.0,normal,MI,0.00012621872222924363,0.00018788358354688864
PANCAN,Spectral (RBF),2.0,normal,fowlkes mallows,0.7175082182446411,0.4202175779727581
PANCAN,Spectral (RBF),2.0,normal,v_measure,0.016151302029347975,0.010690856574532987
PANCAN,Spectral (RBF),3.0,laplace,ARI,0.0020744796226361017,-0.000866703707987106
PANCAN,Spectral (RBF),3.0,laplace,MI,0.00011406848842061276,-0.0003288011632732244
PANCAN,Spectral (RBF),3.0,laplace,fowlkes mallows,0.7137689086931357,0.41848879722480065
PANCAN,Spectral (RBF),3.0,laplace,v_measure,0.01541753224522108,0.010134831508559268
PANCAN,Spectral (RBF),3.0,normal,ARI,0.0012580287556660855,-0.0014561993698714792
PANCAN,Spectral (RBF),3.0,normal,MI,5.9849188511185844e-05,0.0004428025155505472
PANCAN,Spectral (RBF),3.0,normal,fowlkes mallows,0.7264835095271079,0.4218500372590568
PANCAN,Spectral (RBF),3.0,normal,v_measure,0.015808232528266068,0.01113238451255829
PANCAN,Spectral (RBF),4.0,laplace,ARI,0.001168428554175542,0.0004471314737470502
PANCAN,Spectral (RBF),4.0,laplace,MI,-3.529008025326933e-07,-0.0002074692741010124
PANCAN,Spectral (RBF),4.0,laplace,fowlkes mallows,0.717324420151762,0.4205554914240983
PANCAN,Spectral (RBF),4.0,laplace,v_measure,0.01599352678571758,0.010436352286093568
PANCAN,Spectral (RBF),4.0,normal,ARI,0.0008424310210893977,0.0009632299731875218
PANCAN,Spectral (RBF),4.0,normal,MI,0.00012738996705764219,6.781850571943954e-05
PANCAN,Spectral (RBF),4.0,normal,fowlkes mallows,0.7230936122935953,0.42264440465008063
PANCAN,Spectral (RBF),4.0,normal,v_measure,0.015831086922830664,0.010663485680828512
PANCAN,Spectral (RBF),5.0,laplace,ARI,0.0016054534888343523,-0.001142841681626026
PANCAN,Spectral (RBF),5.0,laplace,MI,8.072460513490049e-05,-0.0004227659043341473
PANCAN,Spectral (RBF),5.0,laplace,fowlkes mallows,0.7138872316681181,0.4183555981236184
PANCAN,Spectral (RBF),5.0,laplace,v_measure,0.015422269443506694,0.010025200345725129
PANCAN,Spectral (RBF),5.0,normal,ARI,0.001871621958072088,0.0012766639245119632
PANCAN,Spectral (RBF),5.0,normal,MI,8.541470584417128e-05,-0.00028506214440038714
PANCAN,Spectral (RBF),5.0,normal,fowlkes mallows,0.7256716398482792,0.4235533358633136
PANCAN,Spectral (RBF),5.0,normal,v_measure,0.015991405660050556,0.010283616079951947
PANCAN,Gaussian MM,0.0,laplace,ARI,0.8585548495316625,0.7589347007522622
PANCAN,Gaussian MM,0.0,laplace,MI,0.9003425675821205,0.8422470296764979
PANCAN,Gaussian MM,0.0,laplace,fowlkes mallows,0.8945226722925044,0.8182803119988534
PANCAN,Gaussian MM,0.0,laplace,v_measure,0.9010541714867996,0.8433628022266991
PANCAN,Gaussian MM,0.0,normal,ARI,0.8563232460522245,0.7549278423063326
PANCAN,Gaussian MM,0.0,normal,MI,0.8986357061922007,0.837975540661082
PANCAN,Gaussian MM,0.0,normal,fowlkes mallows,0.8930387774651253,0.8153892534512239
PANCAN,Gaussian MM,0.0,normal,v_measure,0.8993605786190638,0.8391226641468177
PANCAN,Gaussian MM,1.0,laplace,ARI,0.6555065087766508,0.7290590863543264
PANCAN,Gaussian MM,1.0,laplace,MI,0.7463194947457369,0.7988258030980785
PANCAN,Gaussian MM,1.0,laplace,fowlkes mallows,0.7489031801907311,0.800028347277538
PANCAN,Gaussian MM,1.0,laplace,v_measure,0.748220092212381,0.8002985992697432
PANCAN,Gaussian MM,1.0,normal,ARI,0.7787915746861431,0.740858601932909
PANCAN,Gaussian MM,1.0,normal,MI,0.8398179862274328,0.8256354376617295
PANCAN,Gaussian MM,1.0,normal,fowlkes mallows,0.8360542169696112,0.8058102739880657
PANCAN,Gaussian MM,1.0,normal,v_measure,0.840977894468192,0.8268822218342713
PANCAN,Gaussian MM,2.0,laplace,ARI,0.14674217824303357,0.28586355968037075
PANCAN,Gaussian MM,2.0,laplace,MI,0.20208172901235424,0.3668406544930394
PANCAN,Gaussian MM,2.0,laplace,fowlkes mallows,0.4284114149096556,0.49369651691962874
PANCAN,Gaussian MM,2.0,laplace,v_measure,0.20889273269369452,0.37180532365137864
PANCAN,Gaussian MM,2.0,normal,ARI,0.5147552796322687,0.6227161454256009
PANCAN,Gaussian MM,2.0,normal,MI,0.6291568602114125,0.7154908178088712
PANCAN,Gaussian MM,2.0,normal,fowlkes mallows,0.6538661093768267,0.7254541259828784
PANCAN,Gaussian MM,2.0,normal,v_measure,0.6320077964938984,0.7176021210477228
PANCAN,Gaussian MM,3.0,laplace,ARI,0.0025077813768747408,0.03260424127259182
PANCAN,Gaussian MM,3.0,laplace,MI,0.003654948535182758,0.046146504616287325
PANCAN,Gaussian MM,3.0,laplace,fowlkes mallows,0.3469552207248965,0.3165970023204131
PANCAN,Gaussian MM,3.0,laplace,v_measure,0.01235743520737289,0.05375513669085454
PANCAN,Gaussian MM,3.0,normal,ARI,0.0976389885780973,0.22984060424479696
PANCAN,Gaussian MM,3.0,normal,MI,0.1356106944532052,0.29294354719495386
PANCAN,Gaussian MM,3.0,normal,fowlkes mallows,0.35272081215529183,0.43447834266169744
PANCAN,Gaussian MM,3.0,normal,v_measure,0.1423758595783707,0.2982253376937949
PANCAN,Gaussian MM,4.0,laplace,ARI,0.0005413733617899944,0.0059393375671304
PANCAN,Gaussian MM,4.0,laplace,MI,0.00032221441190203595,0.014377351918836928
PANCAN,Gaussian MM,4.0,laplace,fowlkes mallows,0.39048608243312444,0.3143998179158819
PANCAN,Gaussian MM,4.0,laplace,v_measure,0.009782213472841686,0.022635747287384763
PANCAN,Gaussian MM,4.0,normal,ARI,0.0033288790663290203,0.038655055303326864
PANCAN,Gaussian MM,4.0,normal,MI,0.00559345326110732,0.057181116855410934
PANCAN,Gaussian MM,4.0,normal,fowlkes mallows,0.2947753049508339,0.29706989454443467
PANCAN,Gaussian MM,4.0,normal,v_measure,0.01350420952202008,0.06425888800967709
PANCAN,Gaussian MM,5.0,laplace,ARI,0.00012358860345875562,0.0034713824785951087
PANCAN,Gaussian MM,5.0,laplace,MI,0.0001303602956576244,0.006395284271715535
PANCAN,Gaussian MM,5.0,laplace,fowlkes mallows,0.37178771270122946,0.305727505818077
PANCAN,Gaussian MM,5.0,laplace,v_measure,0.00920573987809929,0.01449003572103827
PANCAN,Gaussian MM,5.0,normal,ARI,0.0005699600922194708,0.017214258120988687
PANCAN,Gaussian MM,5.0,normal,MI,0.0009143551942308938,0.023318610166496924
PANCAN,Gaussian MM,5.0,normal,fowlkes mallows,0.29425698967586206,0.282031458045012
PANCAN,Gaussian MM,5.0,normal,v_measure,0.008967667552178971,0.030709849298816243
PANCAN,Birch,0.0,laplace,ARI,1.0,0.826252110683868
PANCAN,Birch,0.0,laplace,MI,1.0,0.8864086398349501
PANCAN,Birch,0.0,laplace,fowlkes mallows,1.0,0.8680210500997885
PANCAN,Birch,0.0,laplace,v_measure,1.0,0.8872024485840007
PANCAN,Birch,0.0,normal,ARI,1.0,0.826252110683868
PANCAN,Birch,0.0,normal,MI,1.0,0.8864086398349501
PANCAN,Birch,0.0,normal,fowlkes mallows,1.0,0.8680210500997885
PANCAN,Birch,0.0,normal,v_measure,1.0,0.8872024485840007
PANCAN,Birch,1.0,laplace,ARI,0.9109141503396635,0.7982250490115217
PANCAN,Birch,1.0,laplace,MI,0.9089947092695415,0.8625790812095241
PANCAN,Birch,1.0,laplace,fowlkes mallows,0.9309669883927686,0.84651004170746
PANCAN,Birch,1.0,laplace,v_measure,0.909621199613113,0.8635379075303041
PANCAN,Birch,1.0,normal,ARI,0.9330258168926507,0.8086762470397209
PANCAN,Birch,1.0,normal,MI,0.9332441845353562,0.8741785551604397
PANCAN,Birch,1.0,normal,fowlkes mallows,0.9481102854238722,0.8545138391089394
PANCAN,Birch,1.0,normal,v_measure,0.9337036172983422,0.8750563751343499
PANCAN,Birch,2.0,laplace,ARI,0.5563331661106734,0.6542051801452025
PANCAN,Birch,2.0,laplace,MI,0.60959065924211,0.7041221328185087
PANCAN,Birch,2.0,laplace,fowlkes mallows,0.6613950489520801,0.7376642456397806
PANCAN,Birch,2.0,laplace,v_measure,0.6123309121570101,0.7062063731301319
PANCAN,Birch,2.0,normal,ARI,0.8342758000464175,0.7740223940292843
PANCAN,Birch,2.0,normal,MI,0.8398010711331986,0.8308000594885349
PANCAN,Birch,2.0,normal,fowlkes mallows,0.8719257828728938,0.8280618109480201
PANCAN,Birch,2.0,normal,v_measure,0.8409079664488858,0.8319827994884755
PANCAN,Birch,3.0,laplace,ARI,0.15005201229819018,0.3017218170947455
PANCAN,Birch,3.0,laplace,MI,0.2060609158742675,0.36282539041822676
PANCAN,Birch,3.0,laplace,fowlkes mallows,0.37845886858411876,0.4820438290558319
PANCAN,Birch,3.0,laplace,v_measure,0.21195419447033784,0.36743918372983914
PANCAN,Birch,3.0,normal,ARI,0.500061154137109,0.6063611304975324
PANCAN,Birch,3.0,normal,MI,0.558836507317699,0.6621372709938149
PANCAN,Birch,3.0,normal,fowlkes mallows,0.6183334501676697,0.7014324534462724
PANCAN,Birch,3.0,normal,v_measure,0.5619361447899348,0.6645190001765111
PANCAN,Birch,4.0,laplace,ARI,0.02027119992624936,0.09597223597378314
PANCAN,Birch,4.0,laplace,MI,0.02982771760794527,0.12170018164604432
PANCAN,Birch,4.0,laplace,fowlkes mallows,0.26767064891330056,0.3215389459853191
PANCAN,Birch,4.0,laplace,v_measure,0.03688293122572361,0.1279973149693977
PANCAN,Birch,4.0,normal,ARI,0.20242930978537904,0.36086922660095394
PANCAN,Birch,4.0,normal,MI,0.26655084515900873,0.42182421964862293
PANCAN,Birch,4.0,normal,fowlkes mallows,0.41024574431370237,0.5231360385891994
PANCAN,Birch,4.0,normal,v_measure,0.27192094813932904,0.42598416719755056
PANCAN,Birch,5.0,laplace,ARI,0.0012417113722748376,0.01839121145641375
PANCAN,Birch,5.0,laplace,MI,0.0017924587790439258,0.028090867852055158
PANCAN,Birch,5.0,laplace,fowlkes mallows,0.23480937912185224,0.25401396438597307
PANCAN,Birch,5.0,laplace,v_measure,0.0087922156454864,0.034936100389915105
PANCAN,Birch,5.0,normal,ARI,0.06106092683913235,0.1750094313201464
PANCAN,Birch,5.0,normal,MI,0.08725838203986891,0.22026331272008057
PANCAN,Birch,5.0,normal,fowlkes mallows,0.3188366914792452,0.3901130883687327
PANCAN,Birch,5.0,normal,v_measure,0.0941343129439643,0.22594802896826685
DNase,K-Means,0.0,laplace,ARI,0.8056484883657477,0.068300609517933
DNase,K-Means,0.0,laplace,MI,0.8886643858699204,0.1960228767821443
DNase,K-Means,0.0,laplace,fowlkes mallows,0.8442783214170738,0.33271088165426027
DNase,K-Means,0.0,laplace,v_measure,0.8908556615354443,0.21530289999978983
DNase,K-Means,0.0,normal,ARI,0.8222759401662352,0.0671318292463364
DNase,K-Means,0.0,normal,MI,0.8967441437397361,0.19304627987059636
DNase,K-Means,0.0,normal,fowlkes mallows,0.8579717536401514,0.33200800523312146
DNase,K-Means,0.0,normal,v_measure,0.8987835484748364,0.2124014700876874
DNase,K-Means,1.0,laplace,ARI,0.7522490806009229,0.06612290038705215
DNase,K-Means,1.0,laplace,MI,0.8412731469861611,0.19523232978966631
DNase,K-Means,1.0,laplace,fowlkes mallows,0.8021952402668164,0.33302575901678355
DNase,K-Means,1.0,laplace,v_measure,0.8444236277930341,0.21456268978288948
DNase,K-Means,1.0,normal,ARI,0.7722112518639275,0.06589499468142349
DNase,K-Means,1.0,normal,MI,0.8619470650905744,0.19435718889466091
DNase,K-Means,1.0,normal,fowlkes mallows,0.8183889858999808,0.33263623046851293
DNase,K-Means,1.0,normal,v_measure,0.8646827763393501,0.21370370928233268
DNase,K-Means,2.0,laplace,ARI,0.4842576251422931,0.045166124386384156
DNase,K-Means,2.0,laplace,MI,0.6271010343949784,0.16689627341811197
DNase,K-Means,2.0,laplace,fowlkes mallows,0.5959320780780523,0.32675943882253916
DNase,K-Means,2.0,laplace,v_measure,0.6347978225794422,0.1870423037224016
DNase,K-Means,2.0,normal,ARI,0.6744856453109935,0.06136368163779124
DNase,K-Means,2.0,normal,MI,0.7814563064322478,0.19221839538957966
DNase,K-Means,2.0,normal,fowlkes mallows,0.7403322666385368,0.3303338988462678
DNase,K-Means,2.0,normal,v_measure,0.7858015867204795,0.21163731924011653
DNase,K-Means,3.0,laplace,ARI,0.20191019031224994,-0.0011538074205917704
DNase,K-Means,3.0,laplace,MI,0.3037160193669492,0.0685197466294326
DNase,K-Means,3.0,laplace,fowlkes mallows,0.42073064270940486,0.3300180110703288
DNase,K-Means,3.0,laplace,v_measure,0.3195160679653688,0.09141504028975422
DNase,K-Means,3.0,normal,ARI,0.48236230814006,0.04328367048325858
DNase,K-Means,3.0,normal,MI,0.619471136463203,0.16216986568595274
DNase,K-Means,3.0,normal,fowlkes mallows,0.5895122858154939,0.3199968398670881
DNase,K-Means,3.0,normal,v_measure,0.6271449191316063,0.18235466396071712
DNase,K-Means,4.0,laplace,ARI,0.08165132763691273,-0.0018371649575594459
DNase,K-Means,4.0,laplace,MI,0.11784586454890694,0.014789942839521309
DNase,K-Means,4.0,laplace,fowlkes mallows,0.3651874963451141,0.3504175237574826
DNase,K-Means,4.0,laplace,v_measure,0.1388493559769018,0.03928752095811624
DNase,K-Means,4.0,normal,ARI,0.24244296278319974,0.007040915695492573
DNase,K-Means,4.0,normal,MI,0.3594200004780123,0.08787335864489443
DNase,K-Means,4.0,normal,fowlkes mallows,0.41596220079859064,0.307506014154461
DNase,K-Means,4.0,normal,v_measure,0.37305426992636065,0.11002324037230266
DNase,K-Means,5.0,laplace,ARI,0.009900158467651556,-0.0022490251296056222
DNase,K-Means,5.0,laplace,MI,0.013356997814440613,0.006490342953164395
DNase,K-Means,5.0,laplace,fowlkes mallows,0.2992540832043424,0.3406660034835781
DNase,K-Means,5.0,laplace,v_measure,0.036503471156952655,0.031017782982309786
DNase,K-Means,5.0,normal,ARI,0.09810748408135501,-0.0007439887738776326
DNase,K-Means,5.0,normal,MI,0.16599916840929843,0.02657715530580875
DNase,K-Means,5.0,normal,fowlkes mallows,0.3195416335649644,0.3128282259106723
DNase,K-Means,5.0,normal,v_measure,0.18434638236469245,0.05038271400391214
DNase,K-Means (minibatch),0.0,laplace,ARI,0.5849509376351656,0.05946392643571021
DNase,K-Means (minibatch),0.0,laplace,MI,0.7488552230556033,0.19379856976690368
DNase,K-Means (minibatch),0.0,laplace,fowlkes mallows,0.6769974553466938,0.3390115724021762
DNase,K-Means (minibatch),0.0,laplace,v_measure,0.7540662263572603,0.21332620804905975
DNase,K-Means (minibatch),0.0,normal,ARI,0.5697046446433829,0.05819104290517691
DNase,K-Means (minibatch),0.0,normal,MI,0.7347357371930306,0.19578129165635624
DNase,K-Means (minibatch),0.0,normal,fowlkes mallows,0.669302401683272,0.3420572483502021
DNase,K-Means (minibatch),0.0,normal,v_measure,0.7403453741035465,0.215307327139751
