data,method1,method2,criteria,value,methods
Religion,HC (complete),K-Means,ARI,0.004655757707354861,HC (complete):K-Means
Religion,HC (complete),K-Means,MI,0.012919809782198189,HC (complete):K-Means
Religion,HC (complete),K-Means,Fowlkes Mallows,0.4680542597659739,HC (complete):K-Means
Religion,HC (complete),K-Means,V Measure,0.04511017948813414,HC (complete):K-Means
Religion,HC (complete),K-Means (minibatch),ARI,0.00227337474817191,HC (complete):K-Means (minibatch)
Religion,HC (complete),K-Means (minibatch),MI,0.003970935467765071,HC (complete):K-Means (minibatch)
Religion,HC (complete),K-Means (minibatch),Fowlkes Mallows,0.46789968128036535,HC (complete):K-Means (minibatch)
Religion,HC (complete),K-Means (minibatch),V Measure,0.03589947901655405,HC (complete):K-Means (minibatch)
Religion,HC (complete),K-Means++,ARI,0.010259510081872805,HC (complete):K-Means++
Religion,HC (complete),K-Means++,MI,0.024012581971201152,HC (complete):K-Means++
Religion,HC (complete),K-Means++,Fowlkes Mallows,0.4754215758700079,HC (complete):K-Means++
Religion,HC (complete),K-Means++,V Measure,0.05534546103766894,HC (complete):K-Means++
Religion,Birch,HC (complete),ARI,0.1315071023229441,Birch:HC (complete)
Religion,Birch,HC (complete),MI,0.27550304367181966,Birch:HC (complete)
Religion,Birch,HC (complete),Fowlkes Mallows,0.5024772506007085,Birch:HC (complete)
Religion,Birch,HC (complete),V Measure,0.2987032539385486,Birch:HC (complete)
Religion,Gaussian MM,HC (single),ARI,0.023621267261752194,Gaussian MM:HC (single)
Religion,Gaussian MM,HC (single),MI,0.02273928250403217,Gaussian MM:HC (single)
Religion,Gaussian MM,HC (single),Fowlkes Mallows,0.962748348230464,Gaussian MM:HC (single)
Religion,Gaussian MM,HC (single),V Measure,0.04238190285520048,Gaussian MM:HC (single)
Religion,HC (single),HC (single),ARI,1.0,HC (single):HC (single)
Religion,HC (single),HC (single),MI,1.0,HC (single):HC (single)
Religion,HC (single),HC (single),Fowlkes Mallows,1.0,HC (single):HC (single)
Religion,HC (single),HC (single),V Measure,1.0,HC (single):HC (single)
Religion,HC (single),K-Means,ARI,0.007748560221783126,HC (single):K-Means
Religion,HC (single),K-Means,MI,0.006110270345962524,HC (single):K-Means
Religion,HC (single),K-Means,Fowlkes Mallows,0.9573921019134556,HC (single):K-Means
Religion,HC (single),K-Means,V Measure,0.026737108827186436,HC (single):K-Means
Religion,HC (single),K-Means (minibatch),ARI,-0.003027177446403139,HC (single):K-Means (minibatch)
Religion,HC (single),K-Means (minibatch),MI,-0.0024489191536980134,HC (single):K-Means (minibatch)
Religion,HC (single),K-Means (minibatch),Fowlkes Mallows,0.9604495065271181,HC (single):K-Means (minibatch)
Religion,HC (single),K-Means (minibatch),V Measure,0.017659028101084318,HC (single):K-Means (minibatch)
Religion,HC (single),K-Means++,ARI,0.029588894106220405,HC (single):K-Means++
Religion,HC (single),K-Means++,MI,0.028555732531395858,HC (single):K-Means++
Religion,HC (single),K-Means++,Fowlkes Mallows,0.9642270388848805,HC (single):K-Means++
Religion,HC (single),K-Means++,V Measure,0.04797132236258286,HC (single):K-Means++
Religion,Birch,HC (single),ARI,0.015622144519578374,Birch:HC (single)
Religion,Birch,HC (single),MI,0.013336916096932983,Birch:HC (single)
Religion,Birch,HC (single),Fowlkes Mallows,0.8323020049944795,Birch:HC (single)
Religion,Birch,HC (single),V Measure,0.04168542541106336,Birch:HC (single)
Religion,Gaussian MM,HC (ward),ARI,0.01408406027725717,Gaussian MM:HC (ward)
Religion,Gaussian MM,HC (ward),MI,0.011045442502640527,Gaussian MM:HC (ward)
Religion,Gaussian MM,HC (ward),Fowlkes Mallows,0.5941585068927477,Gaussian MM:HC (ward)
Religion,Gaussian MM,HC (ward),V Measure,0.042426523621467274,Gaussian MM:HC (ward)
Religion,HC (average),HC (ward),ARI,0.28187784121845233,HC (average):HC (ward)
Religion,HC (average),HC (ward),MI,0.3511430916732003,HC (average):HC (ward)
Religion,HC (average),HC (ward),Fowlkes Mallows,0.508696004433183,HC (average):HC (ward)
Religion,HC (average),HC (ward),V Measure,0.37410648727776796,HC (average):HC (ward)
Religion,HC (complete),HC (ward),ARI,0.24464165887047923,HC (complete):HC (ward)
Religion,HC (complete),HC (ward),MI,0.33863878470979714,HC (complete):HC (ward)
Religion,HC (complete),HC (ward),Fowlkes Mallows,0.467016800827942,HC (complete):HC (ward)
Religion,HC (complete),HC (ward),V Measure,0.36270282362042217,HC (complete):HC (ward)
Religion,HC (single),HC (ward),ARI,-0.008428483541914404,HC (single):HC (ward)
Religion,HC (single),HC (ward),MI,-0.009176787102934012,HC (single):HC (ward)
Religion,HC (single),HC (ward),Fowlkes Mallows,0.5837255538650489,HC (single):HC (ward)
Religion,HC (single),HC (ward),V Measure,0.022826743219559943,HC (single):HC (ward)
Religion,HC (ward),HC (ward),ARI,1.0,HC (ward):HC (ward)
Religion,HC (ward),HC (ward),MI,1.0,HC (ward):HC (ward)
Religion,HC (ward),HC (ward),Fowlkes Mallows,1.0,HC (ward):HC (ward)
Religion,HC (ward),HC (ward),V Measure,1.0,HC (ward):HC (ward)
Religion,HC (ward),K-Means,ARI,0.013518271832412398,HC (ward):K-Means
Religion,HC (ward),K-Means,MI,0.013394448634893892,HC (ward):K-Means
Religion,HC (ward),K-Means,Fowlkes Mallows,0.5902250849464831,HC (ward):K-Means
Religion,HC (ward),K-Means,V Measure,0.04518745840250128,HC (ward):K-Means
Religion,HC (ward),K-Means (minibatch),ARI,0.0031930308021378946,HC (ward):K-Means (minibatch)
Religion,HC (ward),K-Means (minibatch),MI,0.0051265493692700115,HC (ward):K-Means (minibatch)
Religion,HC (ward),K-Means (minibatch),Fowlkes Mallows,0.5879845270904166,HC (ward):K-Means (minibatch)
Religion,HC (ward),K-Means (minibatch),V Measure,0.03654549409737967,HC (ward):K-Means (minibatch)
Religion,HC (ward),K-Means++,ARI,0.018486223048848553,HC (ward):K-Means++
Religion,HC (ward),K-Means++,MI,0.013675972140980737,HC (ward):K-Means++
Religion,HC (ward),K-Means++,Fowlkes Mallows,0.596715669906596,HC (ward):K-Means++
Religion,HC (ward),K-Means++,V Measure,0.044907905747534345,HC (ward):K-Means++
Religion,Birch,HC (ward),ARI,0.32473290133661076,Birch:HC (ward)
Religion,Birch,HC (ward),MI,0.3888125124407801,Birch:HC (ward)
Religion,Birch,HC (ward),Fowlkes Mallows,0.6815015262072829,Birch:HC (ward)
Religion,Birch,HC (ward),V Measure,0.408638587095653,Birch:HC (ward)
Religion,K-Means,K-Means,ARI,1.0,K-Means:K-Means
Religion,K-Means,K-Means,MI,1.0,K-Means:K-Means
Religion,K-Means,K-Means,Fowlkes Mallows,1.0,K-Means:K-Means
Religion,K-Means,K-Means,V Measure,1.0,K-Means:K-Means
Religion,Gaussian MM,K-Means (minibatch),ARI,0.0010146100565922528,Gaussian MM:K-Means (minibatch)
Religion,Gaussian MM,K-Means (minibatch),MI,0.0011328782444378095,Gaussian MM:K-Means (minibatch)
Religion,Gaussian MM,K-Means (minibatch),Fowlkes Mallows,0.9580121366090474,Gaussian MM:K-Means (minibatch)
Religion,Gaussian MM,K-Means (minibatch),V Measure,0.02144141724769664,Gaussian MM:K-Means (minibatch)
Religion,K-Means,K-Means (minibatch),ARI,-0.00426292679164232,K-Means:K-Means (minibatch)
Religion,K-Means,K-Means (minibatch),MI,-0.004084742621374698,K-Means:K-Means (minibatch)
Religion,K-Means,K-Means (minibatch),Fowlkes Mallows,0.9527933766383105,K-Means:K-Means (minibatch)
Religion,K-Means,K-Means (minibatch),V Measure,0.0169802896968615,K-Means:K-Means (minibatch)
Religion,K-Means (minibatch),K-Means (minibatch),ARI,1.0,K-Means (minibatch):K-Means (minibatch)
Religion,K-Means (minibatch),K-Means (minibatch),MI,1.0,K-Means (minibatch):K-Means (minibatch)
Religion,K-Means (minibatch),K-Means (minibatch),Fowlkes Mallows,1.0,K-Means (minibatch):K-Means (minibatch)
Religion,K-Means (minibatch),K-Means (minibatch),V Measure,1.0,K-Means (minibatch):K-Means (minibatch)
Religion,Birch,K-Means (minibatch),ARI,0.00428307765745048,Birch:K-Means (minibatch)
Religion,Birch,K-Means (minibatch),MI,0.006623872039681705,Birch:K-Means (minibatch)
Religion,Birch,K-Means (minibatch),Fowlkes Mallows,0.8270515116979291,Birch:K-Means (minibatch)
Religion,Birch,K-Means (minibatch),V Measure,0.03509676179702999,Birch:K-Means (minibatch)
Religion,Gaussian MM,K-Means++,ARI,0.11614469172433337,Gaussian MM:K-Means++
Religion,Gaussian MM,K-Means++,MI,0.11652891148867217,Gaussian MM:K-Means++
Religion,Gaussian MM,K-Means++,Fowlkes Mallows,0.9648646631246061,Gaussian MM:K-Means++
Religion,Gaussian MM,K-Means++,V Measure,0.13446779120905852,Gaussian MM:K-Means++
Religion,K-Means,K-Means++,ARI,0.040610202507696966,K-Means:K-Means++
Religion,K-Means,K-Means++,MI,0.037651999263700345,K-Means:K-Means++
Religion,K-Means,K-Means++,Fowlkes Mallows,0.9576558984000979,K-Means:K-Means++
Religion,K-Means,K-Means++,V Measure,0.05776907831153376,K-Means:K-Means++
Religion,K-Means (minibatch),K-Means++,ARI,0.0074659924894916905,K-Means (minibatch):K-Means++
Religion,K-Means (minibatch),K-Means++,MI,0.007043846110450372,K-Means (minibatch):K-Means++
Religion,K-Means (minibatch),K-Means++,Fowlkes Mallows,0.9594259211570264,K-Means (minibatch):K-Means++
Religion,K-Means (minibatch),K-Means++,V Measure,0.027100843299682622,K-Means (minibatch):K-Means++
Religion,K-Means++,K-Means++,ARI,1.0,K-Means++:K-Means++
Religion,K-Means++,K-Means++,MI,1.0,K-Means++:K-Means++
Religion,K-Means++,K-Means++,Fowlkes Mallows,1.0,K-Means++:K-Means++
Religion,K-Means++,K-Means++,V Measure,1.0,K-Means++:K-Means++
Religion,Birch,K-Means++,ARI,0.11913095218384867,Birch:K-Means++
Religion,Birch,K-Means++,MI,0.15537146441179478,Birch:K-Means++
Religion,Birch,K-Means++,Fowlkes Mallows,0.8503101111382284,Birch:K-Means++
Religion,Birch,K-Means++,V Measure,0.17962848964005967,Birch:K-Means++
Religion,Birch,Gaussian MM,ARI,0.08883147324882809,Birch:Gaussian MM
Religion,Birch,Gaussian MM,MI,0.09508607306889186,Birch:Gaussian MM
Religion,Birch,Gaussian MM,Fowlkes Mallows,0.8444608478737833,Birch:Gaussian MM
Religion,Birch,Gaussian MM,V Measure,0.12112082973271496,Birch:Gaussian MM
Religion,Birch,K-Means,ARI,0.07304086955645533,Birch:K-Means
Religion,Birch,K-Means,MI,0.06607014457599485,Birch:K-Means
Religion,Birch,K-Means,Fowlkes Mallows,0.8382286176181729,Birch:K-Means
Religion,Birch,K-Means,V Measure,0.09315512912414292,Birch:K-Means
Religion,Birch,Birch,ARI,1.0,Birch:Birch
Religion,Birch,Birch,MI,1.0,Birch:Birch
Religion,Birch,Birch,Fowlkes Mallows,1.0,Birch:Birch
Religion,Birch,Birch,V Measure,1.0,Birch:Birch
Religion,Gaussian MM,Spectral (NN),ARI,0.012620526159302705,Gaussian MM:Spectral (NN)
Religion,Gaussian MM,Spectral (NN),MI,0.018921766977721088,Gaussian MM:Spectral (NN)
Religion,Gaussian MM,Spectral (NN),Fowlkes Mallows,0.4865168907759251,Gaussian MM:Spectral (NN)
Religion,Gaussian MM,Spectral (NN),V Measure,0.05065119299296726,Gaussian MM:Spectral (NN)
Religion,HC (average),Spectral (NN),ARI,0.09295521264009979,HC (average):Spectral (NN)
Religion,HC (average),Spectral (NN),MI,0.23302235394326146,HC (average):Spectral (NN)
Religion,HC (average),Spectral (NN),Fowlkes Mallows,0.3227609223471121,HC (average):Spectral (NN)
Religion,HC (average),Spectral (NN),V Measure,0.25958286732911895,HC (average):Spectral (NN)
Religion,HC (complete),Spectral (NN),ARI,0.0928050693178535,HC (complete):Spectral (NN)
Religion,HC (complete),Spectral (NN),MI,0.2301782143529993,HC (complete):Spectral (NN)
Religion,HC (complete),Spectral (NN),Fowlkes Mallows,0.3036474053949034,HC (complete):Spectral (NN)
Religion,HC (complete),Spectral (NN),V Measure,0.25738891326781876,HC (complete):Spectral (NN)
Religion,HC (single),Spectral (NN),ARI,0.007572794291323813,HC (single):Spectral (NN)
Religion,HC (single),Spectral (NN),MI,0.008277400166422512,HC (single):Spectral (NN)
Religion,HC (single),Spectral (NN),Fowlkes Mallows,0.483843627087099,HC (single):Spectral (NN)
Religion,HC (single),Spectral (NN),V Measure,0.04032860930908315,HC (single):Spectral (NN)
Religion,HC (ward),Spectral (NN),ARI,0.18230520016802704,HC (ward):Spectral (NN)
Religion,HC (ward),Spectral (NN),MI,0.4343210619658718,HC (ward):Spectral (NN)
Religion,HC (ward),Spectral (NN),Fowlkes Mallows,0.4255569461952389,HC (ward):Spectral (NN)
Religion,HC (ward),Spectral (NN),V Measure,0.45645100921883547,HC (ward):Spectral (NN)
Religion,K-Means,Spectral (NN),ARI,0.014449236210898426,K-Means:Spectral (NN)
Religion,K-Means,Spectral (NN),MI,0.02005269779681489,K-Means:Spectral (NN)
Religion,K-Means,Spectral (NN),Fowlkes Mallows,0.4850504883304624,K-Means:Spectral (NN)
Religion,K-Means,Spectral (NN),V Measure,0.0522947381676551,K-Means:Spectral (NN)
Religion,K-Means (minibatch),Spectral (NN),ARI,0.0021716238123634015,K-Means (minibatch):Spectral (NN)
Religion,K-Means (minibatch),Spectral (NN),MI,0.004294691207172071,K-Means (minibatch):Spectral (NN)
Religion,K-Means (minibatch),Spectral (NN),Fowlkes Mallows,0.4777131426271013,K-Means (minibatch):Spectral (NN)
Religion,K-Means (minibatch),Spectral (NN),V Measure,0.03636613062351957,K-Means (minibatch):Spectral (NN)
Religion,K-Means++,Spectral (NN),ARI,0.015595383636784876,K-Means++:Spectral (NN)
Religion,K-Means++,Spectral (NN),MI,0.022174294706474647,K-Means++:Spectral (NN)
Religion,K-Means++,Spectral (NN),Fowlkes Mallows,0.48924628713032325,K-Means++:Spectral (NN)
Religion,K-Means++,Spectral (NN),V Measure,0.05371316482851292,K-Means++:Spectral (NN)
Religion,Birch,Spectral (NN),ARI,0.2068091818725749,Birch:Spectral (NN)
Religion,Birch,Spectral (NN),MI,0.3426173053162838,Birch:Spectral (NN)
Religion,Birch,Spectral (NN),Fowlkes Mallows,0.5639132452863497,Birch:Spectral (NN)
Religion,Birch,Spectral (NN),V Measure,0.3639020507289146,Birch:Spectral (NN)
Religion,Spectral (NN),Spectral (NN),ARI,1.0,Spectral (NN):Spectral (NN)
Religion,Spectral (NN),Spectral (NN),MI,1.0,Spectral (NN):Spectral (NN)
Religion,Spectral (NN),Spectral (NN),Fowlkes Mallows,1.0,Spectral (NN):Spectral (NN)
Religion,Spectral (NN),Spectral (NN),V Measure,1.0,Spectral (NN):Spectral (NN)
Religion,Spectral (NN),Spectral (RBF),ARI,0.17895937076587223,Spectral (NN):Spectral (RBF)
Religion,Spectral (NN),Spectral (RBF),MI,0.43311922573343814,Spectral (NN):Spectral (RBF)
Religion,Spectral (NN),Spectral (RBF),Fowlkes Mallows,0.44007740506744364,Spectral (NN):Spectral (RBF)
Religion,Spectral (NN),Spectral (RBF),V Measure,0.455317272818813,Spectral (NN):Spectral (RBF)
Religion,Gaussian MM,Spectral (RBF),ARI,0.017614701942895782,Gaussian MM:Spectral (RBF)
Religion,Gaussian MM,Spectral (RBF),MI,0.010692051085417285,Gaussian MM:Spectral (RBF)
Religion,Gaussian MM,Spectral (RBF),Fowlkes Mallows,0.6298093594843366,Gaussian MM:Spectral (RBF)
Religion,Gaussian MM,Spectral (RBF),V Measure,0.04187750205166693,Gaussian MM:Spectral (RBF)
Religion,HC (average),Spectral (RBF),ARI,0.2503756124931519,HC (average):Spectral (RBF)
Religion,HC (average),Spectral (RBF),MI,0.3249941162125761,HC (average):Spectral (RBF)
Religion,HC (average),Spectral (RBF),Fowlkes Mallows,0.5026615831577406,HC (average):Spectral (RBF)
Religion,HC (average),Spectral (RBF),V Measure,0.3490258473732851,HC (average):Spectral (RBF)
Religion,HC (complete),Spectral (RBF),ARI,0.21557950047072452,HC (complete):Spectral (RBF)
Religion,HC (complete),Spectral (RBF),MI,0.3116697290920571,HC (complete):Spectral (RBF)
Religion,HC (complete),Spectral (RBF),Fowlkes Mallows,0.4622513813920619,HC (complete):Spectral (RBF)
Religion,HC (complete),Spectral (RBF),V Measure,0.3368712657477814,HC (complete):Spectral (RBF)
Religion,HC (single),Spectral (RBF),ARI,-0.00645744550204276,HC (single):Spectral (RBF)
Religion,HC (single),Spectral (RBF),MI,-0.008068582498959483,HC (single):Spectral (RBF)
Religion,HC (single),Spectral (RBF),Fowlkes Mallows,0.6205953934792139,HC (single):Spectral (RBF)
Religion,HC (single),Spectral (RBF),V Measure,0.02366041329429149,HC (single):Spectral (RBF)
Religion,HC (ward),Spectral (RBF),ARI,0.570479085698932,HC (ward):Spectral (RBF)
Religion,HC (ward),Spectral (RBF),MI,0.6140301291365776,HC (ward):Spectral (RBF)
Religion,HC (ward),Spectral (RBF),Fowlkes Mallows,0.7350127548522514,HC (ward):Spectral (RBF)
Religion,HC (ward),Spectral (RBF),V Measure,0.6288467022006244,HC (ward):Spectral (RBF)
Religion,K-Means,Spectral (RBF),ARI,0.013412661347010248,K-Means:Spectral (RBF)
Religion,K-Means,Spectral (RBF),MI,0.011134118102937312,K-Means:Spectral (RBF)
Religion,K-Means,Spectral (RBF),Fowlkes Mallows,0.6253189603348123,K-Means:Spectral (RBF)
Religion,K-Means,Spectral (RBF),V Measure,0.04276000903132924,K-Means:Spectral (RBF)
Religion,K-Means (minibatch),Spectral (RBF),ARI,0.0025833123459990904,K-Means (minibatch):Spectral (RBF)
Religion,K-Means (minibatch),Spectral (RBF),MI,0.004565691481973879,K-Means (minibatch):Spectral (RBF)
Religion,K-Means (minibatch),Spectral (RBF),Fowlkes Mallows,0.6220003914835859,K-Means (minibatch):Spectral (RBF)
Religion,K-Means (minibatch),Spectral (RBF),V Measure,0.03579535617238125,K-Means (minibatch):Spectral (RBF)
Religion,K-Means++,Spectral (RBF),ARI,0.018639223417334348,K-Means++:Spectral (RBF)
Religion,K-Means++,Spectral (RBF),MI,0.01000365627085804,K-Means++:Spectral (RBF)
Religion,K-Means++,Spectral (RBF),Fowlkes Mallows,0.6311035770327991,K-Means++:Spectral (RBF)
Religion,K-Means++,Spectral (RBF),V Measure,0.04112971522905004,K-Means++:Spectral (RBF)
Religion,Birch,Spectral (RBF),ARI,0.37927967872058815,Birch:Spectral (RBF)
Religion,Birch,Spectral (RBF),MI,0.4116383545799245,Birch:Spectral (RBF)
Religion,Birch,Spectral (RBF),Fowlkes Mallows,0.723131068223143,Birch:Spectral (RBF)
Religion,Birch,Spectral (RBF),V Measure,0.4306721531629346,Birch:Spectral (RBF)
Religion,Spectral (RBF),Spectral (RBF),ARI,1.0,Spectral (RBF):Spectral (RBF)
Religion,Spectral (RBF),Spectral (RBF),MI,1.0,Spectral (RBF):Spectral (RBF)
Religion,Spectral (RBF),Spectral (RBF),Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
Religion,Spectral (RBF),Spectral (RBF),V Measure,1.0,Spectral (RBF):Spectral (RBF)
Spam base,Gaussian MM,Gaussian MM,ARI,1.0,Gaussian MM:Gaussian MM
Spam base,Gaussian MM,Gaussian MM,MI,1.0,Gaussian MM:Gaussian MM
Spam base,Gaussian MM,Gaussian MM,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
Spam base,Gaussian MM,Gaussian MM,V Measure,1.0,Gaussian MM:Gaussian MM
Spam base,Gaussian MM,K-Means,ARI,0.03115105977734701,Gaussian MM:K-Means
Spam base,Gaussian MM,K-Means,MI,0.028333791224751426,Gaussian MM:K-Means
Spam base,Gaussian MM,K-Means,Fowlkes Mallows,0.7121799132832163,Gaussian MM:K-Means
Spam base,Gaussian MM,K-Means,V Measure,0.02875384391414691,Gaussian MM:K-Means
Spam base,Gaussian MM,HC (average),ARI,-0.0001899116194586281,Gaussian MM:HC (average)
Spam base,Gaussian MM,HC (average),MI,-4.476094318553966e-05,Gaussian MM:HC (average)
Spam base,Gaussian MM,HC (average),Fowlkes Mallows,0.5371822674891449,Gaussian MM:HC (average)
Spam base,Gaussian MM,HC (average),V Measure,0.00021946375757812925,Gaussian MM:HC (average)
Spam base,HC (average),HC (average),ARI,1.0,HC (average):HC (average)
Spam base,HC (average),HC (average),MI,1.0,HC (average):HC (average)
Spam base,HC (average),HC (average),Fowlkes Mallows,1.0,HC (average):HC (average)
Spam base,HC (average),HC (average),V Measure,1.0,HC (average):HC (average)
Spam base,HC (average),HC (single),ARI,-0.0006897912313121476,HC (average):HC (single)
Spam base,HC (average),HC (single),MI,0.00245171985465078,HC (average):HC (single)
Spam base,HC (average),HC (single),Fowlkes Mallows,0.715539591396998,HC (average):HC (single)
Spam base,HC (average),HC (single),V Measure,0.0030299637432851106,HC (average):HC (single)
Spam base,HC (average),K-Means,ARI,0.00011038512309997677,HC (average):K-Means
Spam base,HC (average),K-Means,MI,4.55190433946068e-05,HC (average):K-Means
Spam base,HC (average),K-Means,Fowlkes Mallows,0.6796465187583343,HC (average):K-Means
Spam base,HC (average),K-Means,V Measure,0.00039707082556790697,HC (average):K-Means
Spam base,HC (average),K-Means (minibatch),ARI,9.782202044501195e-05,HC (average):K-Means (minibatch)
Spam base,HC (average),K-Means (minibatch),MI,3.2658961715006364e-06,HC (average):K-Means (minibatch)
