data,method1,method2,criteria,value,methods
Call,HC (average),HC (average),MI,1.0,HC (average):HC (average)
Call,HC (average),HC (average),Fowlkes Mallows,1.0,HC (average):HC (average)
Call,HC (average),HC (average),V Measure,1.0,HC (average):HC (average)
Call,HC (average),HC (single),ARI,0.01287565520796299,HC (average):HC (single)
Call,HC (average),HC (single),MI,0.023842621031205893,HC (average):HC (single)
Call,HC (average),HC (single),Fowlkes Mallows,0.8885218710152699,HC (average):HC (single)
Call,HC (average),HC (single),V Measure,0.027216166870907582,HC (average):HC (single)
Call,HC (average),K-Means,ARI,0.07078361788008228,HC (average):K-Means
Call,HC (average),K-Means,MI,0.24699045032632294,HC (average):K-Means
Call,HC (average),K-Means,Fowlkes Mallows,0.3995278257559763,HC (average):K-Means
Call,HC (average),K-Means,V Measure,0.251251784457069,HC (average):K-Means
Call,HC (average),K-Means (minibatch),ARI,0.07681558977251904,HC (average):K-Means (minibatch)
Call,HC (average),K-Means (minibatch),MI,0.24850994567233023,HC (average):K-Means (minibatch)
Call,HC (average),K-Means (minibatch),Fowlkes Mallows,0.41409007206111575,HC (average):K-Means (minibatch)
Call,HC (average),K-Means (minibatch),V Measure,0.25277847024826045,HC (average):K-Means (minibatch)
Call,HC (average),K-Means++,ARI,0.06751220635963519,HC (average):K-Means++
Call,HC (average),K-Means++,MI,0.24798599197269347,HC (average):K-Means++
Call,HC (average),K-Means++,Fowlkes Mallows,0.3917423669190391,HC (average):K-Means++
Call,HC (average),K-Means++,V Measure,0.25223631636031607,HC (average):K-Means++
Call,Birch,HC (average),ARI,0.2462173685996585,Birch:HC (average)
Call,Birch,HC (average),MI,0.334145545322615,Birch:HC (average)
Call,Birch,HC (average),Fowlkes Mallows,0.6863030828942892,Birch:HC (average)
Call,Birch,HC (average),V Measure,0.3375497308189286,Birch:HC (average)
Call,Gaussian MM,HC (complete),ARI,0.3909024611805328,Gaussian MM:HC (complete)
Call,Gaussian MM,HC (complete),MI,0.5676599626148754,Gaussian MM:HC (complete)
Call,Gaussian MM,HC (complete),Fowlkes Mallows,0.5502258729326234,Gaussian MM:HC (complete)
Call,Gaussian MM,HC (complete),V Measure,0.5695876605908472,Gaussian MM:HC (complete)
Call,HC (average),HC (complete),ARI,0.1657756745654908,HC (average):HC (complete)
Call,HC (average),HC (complete),MI,0.2705989606489904,HC (average):HC (complete)
Call,HC (average),HC (complete),Fowlkes Mallows,0.599234329567516,HC (average):HC (complete)
Call,HC (average),HC (complete),V Measure,0.2745349167191938,HC (average):HC (complete)
Call,HC (complete),HC (complete),ARI,1.0,HC (complete):HC (complete)
Call,HC (complete),HC (complete),MI,1.0,HC (complete):HC (complete)
Call,HC (complete),HC (complete),Fowlkes Mallows,1.0,HC (complete):HC (complete)
Call,HC (complete),HC (complete),V Measure,1.0,HC (complete):HC (complete)
Call,HC (complete),HC (single),ARI,0.0030114000011033314,HC (complete):HC (single)
Call,HC (complete),HC (single),MI,0.009663037897148067,HC (complete):HC (single)
Call,HC (complete),HC (single),Fowlkes Mallows,0.5646627659837233,HC (complete):HC (single)
Call,HC (complete),HC (single),V Measure,0.01317378013513158,HC (complete):HC (single)
Call,HC (complete),K-Means,ARI,0.3723491737029021,HC (complete):K-Means
Call,HC (complete),K-Means,MI,0.5952260365992839,HC (complete):K-Means
Call,HC (complete),K-Means,Fowlkes Mallows,0.5367631720388996,HC (complete):K-Means
Call,HC (complete),K-Means,V Measure,0.5970243678466582,HC (complete):K-Means
Call,HC (complete),K-Means (minibatch),ARI,0.40474881506735877,HC (complete):K-Means (minibatch)
Call,HC (complete),K-Means (minibatch),MI,0.6018208900446707,HC (complete):K-Means (minibatch)
Call,HC (complete),K-Means (minibatch),Fowlkes Mallows,0.5629798838668765,HC (complete):K-Means (minibatch)
Call,HC (complete),K-Means (minibatch),V Measure,0.6036012409560201,HC (complete):K-Means (minibatch)
Call,HC (complete),K-Means++,ARI,0.3655118413643699,HC (complete):K-Means++
Call,HC (complete),K-Means++,MI,0.5941460994598846,HC (complete):K-Means++
Call,HC (complete),K-Means++,Fowlkes Mallows,0.5317058041310214,HC (complete):K-Means++
Call,HC (complete),K-Means++,V Measure,0.5959433618600489,HC (complete):K-Means++
Call,Birch,HC (complete),ARI,0.5808297175654599,Birch:HC (complete)
Call,Birch,HC (complete),MI,0.5956290389744319,Birch:HC (complete)
Call,Birch,HC (complete),Fowlkes Mallows,0.7479277789931206,Birch:HC (complete)
Call,Birch,HC (complete),V Measure,0.5975216504537805,Birch:HC (complete)
Call,Gaussian MM,HC (single),ARI,0.0006272579905919756,Gaussian MM:HC (single)
Call,Gaussian MM,HC (single),MI,0.0010958735890128227,Gaussian MM:HC (single)
Call,Gaussian MM,HC (single),Fowlkes Mallows,0.3746364679963745,Gaussian MM:HC (single)
Call,Gaussian MM,HC (single),V Measure,0.004653908372769346,Gaussian MM:HC (single)
Call,HC (single),HC (single),ARI,1.0,HC (single):HC (single)
Call,HC (single),HC (single),MI,1.0,HC (single):HC (single)
Call,HC (single),HC (single),Fowlkes Mallows,1.0,HC (single):HC (single)
Call,HC (single),HC (single),V Measure,1.0,HC (single):HC (single)
Call,HC (single),K-Means,ARI,0.00024820389196950765,HC (single):K-Means
Call,HC (single),K-Means,MI,0.0005270197820330571,HC (single):K-Means
Call,HC (single),K-Means,Fowlkes Mallows,0.36427571234180867,HC (single):K-Means
Call,HC (single),K-Means,V Measure,0.0040875016625875425,HC (single):K-Means
Call,HC (single),K-Means (minibatch),ARI,0.0003177918778495428,HC (single):K-Means (minibatch)
Call,HC (single),K-Means (minibatch),MI,0.0006015964252357788,HC (single):K-Means (minibatch)
Call,HC (single),K-Means (minibatch),Fowlkes Mallows,0.377610834238846,HC (single):K-Means (minibatch)
Call,HC (single),K-Means (minibatch),V Measure,0.004161038433952817,HC (single):K-Means (minibatch)
Call,HC (single),K-Means++,ARI,0.00015880104513583385,HC (single):K-Means++
Call,HC (single),K-Means++,MI,0.00035214201284256214,HC (single):K-Means++
Call,HC (single),K-Means++,Fowlkes Mallows,0.35633261605551647,HC (single):K-Means++
Call,HC (single),K-Means++,V Measure,0.003913580626816853,HC (single):K-Means++
Call,Birch,HC (single),ARI,0.004544090569962634,Birch:HC (single)
Call,Birch,HC (single),MI,0.013845934856346533,Birch:HC (single)
Call,Birch,HC (single),Fowlkes Mallows,0.650314398627023,Birch:HC (single)
Call,Birch,HC (single),V Measure,0.017329181175192013,Birch:HC (single)
Call,Gaussian MM,HC (ward),ARI,0.5837957720835182,Gaussian MM:HC (ward)
Call,Gaussian MM,HC (ward),MI,0.7101718396256926,Gaussian MM:HC (ward)
Call,Gaussian MM,HC (ward),Fowlkes Mallows,0.6442343889855386,Gaussian MM:HC (ward)
Call,Gaussian MM,HC (ward),V Measure,0.7112770163416865,Gaussian MM:HC (ward)
Call,HC (average),HC (ward),ARI,0.07403422214929885,HC (average):HC (ward)
Call,HC (average),HC (ward),MI,0.2612756113551255,HC (average):HC (ward)
Call,HC (average),HC (ward),Fowlkes Mallows,0.4078519168556599,HC (average):HC (ward)
Call,HC (average),HC (ward),V Measure,0.2654760212504594,HC (average):HC (ward)
Call,HC (complete),HC (ward),ARI,0.3899555157359167,HC (complete):HC (ward)
Call,HC (complete),HC (ward),MI,0.6106179713824762,HC (complete):HC (ward)
Call,HC (complete),HC (ward),Fowlkes Mallows,0.5521126567356432,HC (complete):HC (ward)
Call,HC (complete),HC (ward),V Measure,0.6123530757411086,HC (complete):HC (ward)
Call,HC (single),HC (ward),ARI,0.0003593132208061813,HC (single):HC (ward)
Call,HC (single),HC (ward),MI,0.0006001306288655072,HC (single):HC (ward)
Call,HC (single),HC (ward),Fowlkes Mallows,0.37022401407178707,HC (single):HC (ward)
Call,HC (single),HC (ward),V Measure,0.00416019059578809,HC (single):HC (ward)
Call,HC (ward),HC (ward),ARI,1.0,HC (ward):HC (ward)
Call,HC (ward),HC (ward),MI,1.0,HC (ward):HC (ward)
Call,HC (ward),HC (ward),Fowlkes Mallows,1.0,HC (ward):HC (ward)
Call,HC (ward),HC (ward),V Measure,1.0,HC (ward):HC (ward)
Call,HC (ward),K-Means,ARI,0.645848088428593,HC (ward):K-Means
Call,HC (ward),K-Means,MI,0.7566422906962907,HC (ward):K-Means
Call,HC (ward),K-Means,Fowlkes Mallows,0.6950919575287814,HC (ward):K-Means
Call,HC (ward),K-Means,V Measure,0.7575652359855327,HC (ward):K-Means
Call,HC (ward),K-Means (minibatch),ARI,0.6107110131944739,HC (ward):K-Means (minibatch)
Call,HC (ward),K-Means (minibatch),MI,0.7364720020959559,HC (ward):K-Means (minibatch)
Call,HC (ward),K-Means (minibatch),Fowlkes Mallows,0.6674486892714769,HC (ward):K-Means (minibatch)
Call,HC (ward),K-Means (minibatch),V Measure,0.7374820818117412,HC (ward):K-Means (minibatch)
Call,HC (ward),K-Means++,ARI,0.6943421646652118,HC (ward):K-Means++
Call,HC (ward),K-Means++,MI,0.7764844519364834,HC (ward):K-Means++
Call,HC (ward),K-Means++,Fowlkes Mallows,0.735506296003476,HC (ward):K-Means++
Call,HC (ward),K-Means++,V Measure,0.7773258792809945,HC (ward):K-Means++
Call,Birch,HC (ward),ARI,0.32151613018001585,Birch:HC (ward)
Call,Birch,HC (ward),MI,0.5549700718975702,Birch:HC (ward)
Call,Birch,HC (ward),Fowlkes Mallows,0.5338919494522435,Birch:HC (ward)
Call,Birch,HC (ward),V Measure,0.5570748125826852,Birch:HC (ward)
Call,K-Means,K-Means,ARI,1.0,K-Means:K-Means
Call,K-Means,K-Means,MI,1.0,K-Means:K-Means
Call,K-Means,K-Means,Fowlkes Mallows,1.0,K-Means:K-Means
Call,K-Means,K-Means,V Measure,1.0,K-Means:K-Means
Call,Gaussian MM,K-Means (minibatch),ARI,0.5245852271035032,Gaussian MM:K-Means (minibatch)
Call,Gaussian MM,K-Means (minibatch),MI,0.6624587020196142,Gaussian MM:K-Means (minibatch)
Call,Gaussian MM,K-Means (minibatch),Fowlkes Mallows,0.5949663824720023,Gaussian MM:K-Means (minibatch)
Call,Gaussian MM,K-Means (minibatch),V Measure,0.6637572533224634,Gaussian MM:K-Means (minibatch)
Call,K-Means,K-Means (minibatch),ARI,0.6827880495427425,K-Means:K-Means (minibatch)
Call,K-Means,K-Means (minibatch),MI,0.7960987338246736,K-Means:K-Means (minibatch)
Call,K-Means,K-Means (minibatch),Fowlkes Mallows,0.7307109297675202,K-Means:K-Means (minibatch)
Call,K-Means,K-Means (minibatch),V Measure,0.7968803350262644,K-Means:K-Means (minibatch)
Call,K-Means (minibatch),K-Means (minibatch),ARI,1.0,K-Means (minibatch):K-Means (minibatch)
Call,K-Means (minibatch),K-Means (minibatch),MI,1.0,K-Means (minibatch):K-Means (minibatch)
Call,K-Means (minibatch),K-Means (minibatch),Fowlkes Mallows,1.0,K-Means (minibatch):K-Means (minibatch)
Call,K-Means (minibatch),K-Means (minibatch),V Measure,1.0,K-Means (minibatch):K-Means (minibatch)
Call,Birch,K-Means (minibatch),ARI,0.3389333677442967,Birch:K-Means (minibatch)
Call,Birch,K-Means (minibatch),MI,0.5595972086968859,Birch:K-Means (minibatch)
Call,Birch,K-Means (minibatch),Fowlkes Mallows,0.5470703513200954,Birch:K-Means (minibatch)
Call,Birch,K-Means (minibatch),V Measure,0.5616815171791323,Birch:K-Means (minibatch)
Call,Gaussian MM,K-Means++,ARI,0.5513760109367128,Gaussian MM:K-Means++
Call,Gaussian MM,K-Means++,MI,0.6798018704616513,Gaussian MM:K-Means++
Call,Gaussian MM,K-Means++,Fowlkes Mallows,0.6141549706658792,Gaussian MM:K-Means++
Call,Gaussian MM,K-Means++,V Measure,0.6810129062347353,Gaussian MM:K-Means++
Call,K-Means,K-Means++,ARI,0.8143409201327106,K-Means:K-Means++
Call,K-Means,K-Means++,MI,0.865887169035609,K-Means:K-Means++
Call,K-Means,K-Means++,Fowlkes Mallows,0.8401152246894067,K-Means:K-Means++
Call,K-Means,K-Means++,V Measure,0.8663923037928666,K-Means:K-Means++
Call,K-Means (minibatch),K-Means++,ARI,0.7341668718611332,K-Means (minibatch):K-Means++
Call,K-Means (minibatch),K-Means++,MI,0.8204996098083741,K-Means (minibatch):K-Means++
Call,K-Means (minibatch),K-Means++,Fowlkes Mallows,0.7737054221576476,K-Means (minibatch):K-Means++
Call,K-Means (minibatch),K-Means++,V Measure,0.8211833213733832,K-Means (minibatch):K-Means++
Call,K-Means++,K-Means++,ARI,1.0,K-Means++:K-Means++
Call,K-Means++,K-Means++,MI,1.0,K-Means++:K-Means++
Call,K-Means++,K-Means++,Fowlkes Mallows,1.0,K-Means++:K-Means++
Call,K-Means++,K-Means++,V Measure,1.0,K-Means++:K-Means++
Call,Birch,K-Means++,ARI,0.3043504169902943,Birch:K-Means++
Call,Birch,K-Means++,MI,0.5540081325658808,Birch:K-Means++
Call,Birch,K-Means++,Fowlkes Mallows,0.5182290911973664,Birch:K-Means++
Call,Birch,K-Means++,V Measure,0.5561053398961144,Birch:K-Means++
Call,Birch,Gaussian MM,ARI,0.3246959915834702,Birch:Gaussian MM
Call,Birch,Gaussian MM,MI,0.5240874784937083,Birch:Gaussian MM
Call,Birch,Gaussian MM,Fowlkes Mallows,0.533247009923778,Birch:Gaussian MM
Call,Birch,Gaussian MM,V Measure,0.52633341582141,Birch:Gaussian MM
Call,Birch,K-Means,ARI,0.3175986230279766,Birch:K-Means
Call,Birch,K-Means,MI,0.5618564686750601,Birch:K-Means
Call,Birch,K-Means,Fowlkes Mallows,0.5293149226850171,Birch:K-Means
Call,Birch,K-Means,V Measure,0.5639200518489337,Birch:K-Means
Call,Birch,Birch,ARI,1.0,Birch:Birch
Call,Birch,Birch,MI,1.0,Birch:Birch
Call,Birch,Birch,Fowlkes Mallows,1.0,Birch:Birch
Call,Birch,Birch,V Measure,1.0,Birch:Birch
Call,Gaussian MM,Spectral (NN),ARI,0.42470779509825896,Gaussian MM:Spectral (NN)
Call,Gaussian MM,Spectral (NN),MI,0.6365677893626948,Gaussian MM:Spectral (NN)
Call,Gaussian MM,Spectral (NN),Fowlkes Mallows,0.5689125369757579,Gaussian MM:Spectral (NN)
Call,Gaussian MM,Spectral (NN),V Measure,0.6381923984676026,Gaussian MM:Spectral (NN)
Call,HC (average),Spectral (NN),ARI,0.18181977443846134,HC (average):Spectral (NN)
Call,HC (average),Spectral (NN),MI,0.3554079676132504,HC (average):Spectral (NN)
Call,HC (average),Spectral (NN),Fowlkes Mallows,0.5984223421999484,HC (average):Spectral (NN)
Call,HC (average),Spectral (NN),V Measure,0.359223617055833,HC (average):Spectral (NN)
Call,HC (complete),Spectral (NN),ARI,0.608879566176842,HC (complete):Spectral (NN)
Call,HC (complete),Spectral (NN),MI,0.633082502812655,HC (complete):Spectral (NN)
Call,HC (complete),Spectral (NN),Fowlkes Mallows,0.7311528857775259,HC (complete):Spectral (NN)
Call,HC (complete),Spectral (NN),V Measure,0.6348728936891743,HC (complete):Spectral (NN)
Call,HC (single),Spectral (NN),ARI,0.0007731592940803519,HC (single):Spectral (NN)
Call,HC (single),Spectral (NN),MI,0.00041109235309178265,HC (single):Spectral (NN)
Call,HC (single),Spectral (NN),Fowlkes Mallows,0.5415973296277595,HC (single):Spectral (NN)
Call,HC (single),Spectral (NN),V Measure,0.003961264113596176,HC (single):Spectral (NN)
Call,HC (ward),Spectral (NN),ARI,0.45019544436077047,HC (ward):Spectral (NN)
Call,HC (ward),Spectral (NN),MI,0.6942276896899493,HC (ward):Spectral (NN)
Call,HC (ward),Spectral (NN),Fowlkes Mallows,0.5939111613104224,HC (ward):Spectral (NN)
Call,HC (ward),Spectral (NN),V Measure,0.695594351681558,HC (ward):Spectral (NN)
Call,K-Means,Spectral (NN),ARI,0.40598596375877855,K-Means:Spectral (NN)
Call,K-Means,Spectral (NN),MI,0.663082799421834,K-Means:Spectral (NN)
Call,K-Means,Spectral (NN),Fowlkes Mallows,0.5549468467664096,K-Means:Spectral (NN)
Call,K-Means,Spectral (NN),V Measure,0.6645854351336614,K-Means:Spectral (NN)
Call,K-Means (minibatch),Spectral (NN),ARI,0.44374318651647504,K-Means (minibatch):Spectral (NN)
Call,K-Means (minibatch),Spectral (NN),MI,0.6713211117279397,K-Means (minibatch):Spectral (NN)
Call,K-Means (minibatch),Spectral (NN),Fowlkes Mallows,0.585910473672888,K-Means (minibatch):Spectral (NN)
Call,K-Means (minibatch),Spectral (NN),V Measure,0.6727986815692543,K-Means (minibatch):Spectral (NN)
Call,K-Means++,Spectral (NN),ARI,0.41150302005288075,K-Means++:Spectral (NN)
Call,K-Means++,Spectral (NN),MI,0.6717890680214371,K-Means++:Spectral (NN)
Call,K-Means++,Spectral (NN),Fowlkes Mallows,0.5620322477613187,K-Means++:Spectral (NN)
Call,K-Means++,Spectral (NN),V Measure,0.6732421075116751,K-Means++:Spectral (NN)
Call,Birch,Spectral (NN),ARI,0.551571787638773,Birch:Spectral (NN)
Call,Birch,Spectral (NN),MI,0.5812480161082592,Birch:Spectral (NN)
Call,Birch,Spectral (NN),Fowlkes Mallows,0.7230763647423418,Birch:Spectral (NN)
Call,Birch,Spectral (NN),V Measure,0.5833391204783637,Birch:Spectral (NN)
Call,Spectral (NN),Spectral (NN),ARI,1.0,Spectral (NN):Spectral (NN)
Call,Spectral (NN),Spectral (NN),MI,1.0,Spectral (NN):Spectral (NN)
Call,Spectral (NN),Spectral (NN),Fowlkes Mallows,1.0,Spectral (NN):Spectral (NN)
Call,Spectral (NN),Spectral (NN),V Measure,1.0,Spectral (NN):Spectral (NN)
Call,Spectral (NN),Spectral (RBF),ARI,0.36733682181843913,Spectral (NN):Spectral (RBF)
Call,Spectral (NN),Spectral (RBF),MI,0.6179274877353282,Spectral (NN):Spectral (RBF)
Call,Spectral (NN),Spectral (RBF),Fowlkes Mallows,0.5216772547260544,Spectral (NN):Spectral (RBF)
Call,Spectral (NN),Spectral (RBF),V Measure,0.6196903770190844,Spectral (NN):Spectral (RBF)
Call,Gaussian MM,Spectral (RBF),ARI,0.47362746830131625,Gaussian MM:Spectral (RBF)
Call,Gaussian MM,Spectral (RBF),MI,0.6176450153579851,Gaussian MM:Spectral (RBF)
Call,Gaussian MM,Spectral (RBF),Fowlkes Mallows,0.5547082523534891,Gaussian MM:Spectral (RBF)
Call,Gaussian MM,Spectral (RBF),V Measure,0.6191606621158965,Gaussian MM:Spectral (RBF)
Call,HC (average),Spectral (RBF),ARI,0.0781678690637094,HC (average):Spectral (RBF)
Call,HC (average),Spectral (RBF),MI,0.26554720663207027,HC (average):Spectral (RBF)
Call,HC (average),Spectral (RBF),Fowlkes Mallows,0.4285810502930028,HC (average):Spectral (RBF)
Call,HC (average),Spectral (RBF),V Measure,0.26968653352332017,HC (average):Spectral (RBF)
Call,HC (complete),Spectral (RBF),ARI,0.3579984595945867,HC (complete):Spectral (RBF)
Call,HC (complete),Spectral (RBF),MI,0.5521940734158454,HC (complete):Spectral (RBF)
Call,HC (complete),Spectral (RBF),Fowlkes Mallows,0.5239688166142408,HC (complete):Spectral (RBF)
Call,HC (complete),Spectral (RBF),V Measure,0.5542178427295407,HC (complete):Spectral (RBF)
Call,HC (single),Spectral (RBF),ARI,0.0004424935521841159,HC (single):Spectral (RBF)
Call,HC (single),Spectral (RBF),MI,0.0009646845592110107,HC (single):Spectral (RBF)
Call,HC (single),Spectral (RBF),Fowlkes Mallows,0.3959755742718969,HC (single):Spectral (RBF)
Call,HC (single),Spectral (RBF),V Measure,0.004520978103398724,HC (single):Spectral (RBF)
Call,HC (ward),Spectral (RBF),ARI,0.5893488771995511,HC (ward):Spectral (RBF)
Call,HC (ward),Spectral (RBF),MI,0.6932603018778819,HC (ward):Spectral (RBF)
Call,HC (ward),Spectral (RBF),Fowlkes Mallows,0.6511079041372763,HC (ward):Spectral (RBF)
Call,HC (ward),Spectral (RBF),V Measure,0.6944704433463269,HC (ward):Spectral (RBF)
Call,K-Means,Spectral (RBF),ARI,0.6719327541430176,K-Means:Spectral (RBF)
Call,K-Means,Spectral (RBF),MI,0.7525213452101681,K-Means:Spectral (RBF)
Call,K-Means,Spectral (RBF),Fowlkes Mallows,0.7228279279501677,K-Means:Spectral (RBF)
Call,K-Means,Spectral (RBF),V Measure,0.7534968298164338,K-Means:Spectral (RBF)
Call,K-Means (minibatch),Spectral (RBF),ARI,0.624483432399646,K-Means (minibatch):Spectral (RBF)
Call,K-Means (minibatch),Spectral (RBF),MI,0.7291340962059363,K-Means (minibatch):Spectral (RBF)
Call,K-Means (minibatch),Spectral (RBF),Fowlkes Mallows,0.6839739338210663,K-Means (minibatch):Spectral (RBF)
Call,K-Means (minibatch),Spectral (RBF),V Measure,0.7302142650708398,K-Means (minibatch):Spectral (RBF)
Call,K-Means++,Spectral (RBF),ARI,0.6957553262979848,K-Means++:Spectral (RBF)
Call,K-Means++,Spectral (RBF),MI,0.7641744512086784,K-Means++:Spectral (RBF)
Call,K-Means++,Spectral (RBF),Fowlkes Mallows,0.7426947174455428,K-Means++:Spectral (RBF)
Call,K-Means++,Spectral (RBF),V Measure,0.7650969369027103,K-Means++:Spectral (RBF)
Call,Birch,Spectral (RBF),ARI,0.3142378483114596,Birch:Spectral (RBF)
Call,Birch,Spectral (RBF),MI,0.5186976316653003,Birch:Spectral (RBF)
Call,Birch,Spectral (RBF),Fowlkes Mallows,0.5281568435708895,Birch:Spectral (RBF)
Call,Birch,Spectral (RBF),V Measure,0.5209662048131827,Birch:Spectral (RBF)
Call,Spectral (RBF),Spectral (RBF),ARI,1.0,Spectral (RBF):Spectral (RBF)
Call,Spectral (RBF),Spectral (RBF),MI,1.0,Spectral (RBF):Spectral (RBF)
Call,Spectral (RBF),Spectral (RBF),Fowlkes Mallows,1.0,Spectral (RBF):Spectral (RBF)
Call,Spectral (RBF),Spectral (RBF),V Measure,1.0,Spectral (RBF):Spectral (RBF)
DNase,Gaussian MM,Gaussian MM,ARI,1.0,Gaussian MM:Gaussian MM
DNase,Gaussian MM,Gaussian MM,MI,1.0,Gaussian MM:Gaussian MM
DNase,Gaussian MM,Gaussian MM,Fowlkes Mallows,1.0,Gaussian MM:Gaussian MM
DNase,Gaussian MM,Gaussian MM,V Measure,1.0,Gaussian MM:Gaussian MM
DNase,Gaussian MM,K-Means,ARI,0.5973102243916121,Gaussian MM:K-Means
DNase,Gaussian MM,K-Means,MI,0.7597437621254376,Gaussian MM:K-Means
DNase,Gaussian MM,K-Means,Fowlkes Mallows,0.6883649816200821,Gaussian MM:K-Means
DNase,Gaussian MM,K-Means,V Measure,0.7670486438644127,Gaussian MM:K-Means
DNase,Gaussian MM,HC (average),ARI,0.5303556337640409,Gaussian MM:HC (average)
DNase,Gaussian MM,HC (average),MI,0.7085105364801666,Gaussian MM:HC (average)
DNase,Gaussian MM,HC (average),Fowlkes Mallows,0.6336073893662841,Gaussian MM:HC (average)
