data,method1,method2,criteria,K,value
STAR,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,6,0.17481818181818182
STAR,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,7,0.23442074592074605
STAR,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,8,0.2805248085248081
STAR,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,9,0.33045354645354613
STAR,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,10,0.3714666379372264
STAR,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,11,0.3952218045112781
STAR,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,12,0.409343653250774
STAR,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,13,0.42743373138729174
STAR,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,14,0.4462610470025329
STAR,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,15,0.46940627259849244
STAR,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,16,0.4862808404410237
STAR,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,17,0.504378879091923
STAR,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,18,0.5167821077473255
STAR,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,19,0.5311909764953242
STAR,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,20,0.5360776168692216
STAR,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,21,0.5531501031535516
STAR,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,22,0.5615346121476262
STAR,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,23,0.5713821263913029
STAR,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,24,0.585273794487627
STAR,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,25,0.5976599459769073
STAR,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,26,0.6129285735765981
STAR,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,27,0.6291250875835785
STAR,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,28,0.6453468388174275
STAR,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,29,0.6642384553545548
STAR,Epsilon-LRP (MLP),permutation (Ridge),Jaccard,30,0.6856736725467374
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,1,0.0
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,2,0.0025
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,3,0.015000000000000003
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,4,0.039375
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,5,0.07429999999999999
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,6,0.10913888888888897
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,7,0.14558843537414964
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,8,0.180671130952381
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,9,0.21467063492063493
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,10,0.24640357142857142
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,11,0.2748296930342384
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,12,0.2997744408369407
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,13,0.32239534183764945
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,14,0.3430915929308787
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,15,0.36248548673548675
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,16,0.3804551438145188
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,17,0.39727958172162353
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,18,0.4128319506383232
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,19,0.42741974270999017
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,20,0.44077375557449094
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,21,0.45354870145416365
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,22,0.46547417370211475
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,23,0.47672954989275984
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,24,0.48752554086945077
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,25,0.4978485192346724
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,26,0.5078425110984277
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,27,0.5175520477244117
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,28,0.5270144745913977
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,29,0.5363088625067949
STAR,Epsilon-LRP (MLP),permutation (Ridge),RBO,30,0.545509678201013
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,1,0.42
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,2,0.3966666666666668
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,3,0.452
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,4,0.3708571428571432
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,5,0.3365079365079363
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,6,0.3384285714285712
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,7,0.3368585858585859
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,8,0.3468593628593626
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,9,0.3412345154845152
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,10,0.3485468289880053
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,11,0.34707154859244627
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,12,0.3524045407636738
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,13,0.3556997663499212
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,14,0.3596382359059703
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,15,0.3708765003112828
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,16,0.37868357729227275
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,17,0.3833120541294454
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,18,0.3968077104304994
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,19,0.41022296885745113
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,20,0.42027475741825016
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,21,0.42937646627565984
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,22,0.44414619704018066
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,23,0.4621767529513798
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,24,0.4795434275641694
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,25,0.50107304407589
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,26,0.5199289087567078
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,27,0.5507258325934798
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,28,0.5781466374902916
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,29,0.604758950056164
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),Jaccard,30,0.6355270590564708
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,1,0.42
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,2,0.47
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,3,0.5066666666666666
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,4,0.5106249999999999
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,5,0.5065000000000002
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,6,0.5043055555555555
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,7,0.5026700680272108
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,8,0.5026488095238096
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,9,0.5023544973544971
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,10,0.5028190476190474
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,11,0.5032239275875641
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,12,0.5041358225108226
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,13,0.5052378006608778
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,14,0.506496325103468
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,15,0.5084632367632369
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,16,0.5107858469655343
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,17,0.5131271639260393
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,18,0.5159781239548396
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,19,0.5192645938851941
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,20,0.5227263641909348
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,21,0.526292682449416
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,22,0.5301802051479964
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,23,0.534463485453471
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,24,0.5390865346706876
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,25,0.5441310732838602
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,26,0.5494307657315222
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,27,0.5553091873025084
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,28,0.5615864102049699
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,29,0.568166664787676
STAR,Guided Backpropagation (MLP),Epsilon-LRP (MLP),RBO,30,0.5750944426280866
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,1,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,2,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,3,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,4,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,5,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,6,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,7,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,8,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,9,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,10,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,11,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,12,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,13,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,14,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,15,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,16,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,17,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,18,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,19,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,20,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,21,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,22,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,23,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,24,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,25,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,26,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,27,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,28,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,29,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),Jaccard,30,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,1,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,2,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,3,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,4,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,5,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,6,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,7,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,8,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,9,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,10,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,11,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,12,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,13,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,14,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,15,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,16,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,17,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,18,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,19,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,20,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,21,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,22,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,23,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,24,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,25,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,26,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,27,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,28,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,29,1.0
STAR,Guided Backpropagation (MLP),Guided Backpropagation (MLP),RBO,30,1.0
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,1,0.33
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,2,0.24999999999999983
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,3,0.26799999999999985
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,4,0.23076190476190458
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,5,0.25984126984126965
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,6,0.24796969696969676
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,7,0.2515205905205906
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,8,0.2555950715950712
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,9,0.26864110889110865
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,10,0.27660130718954223
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,11,0.2761133839500712
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,12,0.29593901866966854
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,13,0.3002105370960533
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,14,0.31953022212976423
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,15,0.3369868461058391
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,16,0.3626698969307664
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,17,0.3752354590658939
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,18,0.3914821095945535
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,19,0.41179573204210795
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,20,0.4291875576942322
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,21,0.4550252489854578
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,22,0.4690909632594186
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,23,0.4905923213381743
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,24,0.5168658545900577
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,25,0.5369271495238662
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,26,0.5571085753704517
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,27,0.5806817592727905
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,28,0.6075342676142642
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,29,0.6364312356715611
STAR,Guided Backpropagation (MLP),Shapley Value (RF),Jaccard,30,0.6571366958983056
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,1,0.33
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,2,0.3425
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,3,0.3572222222222222
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,4,0.3560416666666666
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,5,0.3636333333333333
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,6,0.3669166666666666
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,7,0.3702142857142858
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,8,0.37346874999999985
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,9,0.3780216049382716
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,10,0.3825194444444445
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,11,0.3862573461891643
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,12,0.3914303451178451
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,13,0.3962907327715021
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,14,0.40211690492047636
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,15,0.4085091112591111
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,16,0.41586791680541696
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,17,0.42316980405215715
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,18,0.4306171606171607
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,19,0.43839631282844604
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,20,0.44627649718702367
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,21,0.45459439641394567
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,22,0.4627946511224023
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,23,0.47114195362558703
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,24,0.4797749277800765
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,25,0.4884079306688733
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,26,0.49704904576149067
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,27,0.505772880829309
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,28,0.5146355840649973
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,29,0.5236552844955741
STAR,Guided Backpropagation (MLP),Shapley Value (RF),RBO,30,0.5325889972346104
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,1,0.02
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,2,0.059999999999999984
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,3,0.11299999999999995
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,4,0.13628571428571426
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,5,0.15813492063492052
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,6,0.1767878787878788
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,7,0.20848096348096348
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,8,0.23229770229770197
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,9,0.26229217840982516
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,10,0.2817652729107835
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,11,0.29651573787409674
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,12,0.3228260892873894
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,13,0.3461615085532169
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,14,0.35430875479794566
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,15,0.3697792637060372
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,16,0.3811132686958774
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,17,0.3965881270098662
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,18,0.4069078769306656
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,19,0.42536108022439173
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,20,0.44160573631309247
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,21,0.46534208096624674
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,22,0.47599741229577963
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,23,0.4912525678747134
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,24,0.5159314029990597
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,25,0.5435713276023996
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,26,0.5664229332772982
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,27,0.584834027522732
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,28,0.6034067011002002
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,29,0.631021381077109
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),Jaccard,30,0.6545688913490771
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),RBO,1,0.02
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),RBO,2,0.0525
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),RBO,3,0.09166666666666658
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),RBO,4,0.12250000000000004
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),RBO,5,0.14799999999999994
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),RBO,6,0.17055555555555565
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),RBO,7,0.19333333333333333
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),RBO,8,0.2147916666666667
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),RBO,9,0.23598765432098767
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),RBO,10,0.2555888888888889
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),RBO,11,0.27334527089072536
STAR,Guided Backpropagation (MLP),Shapley Value (Ridge),RBO,12,0.2907748316498317
